timestamp,yaw,pitch,roll
13.7,-5.8074,-9.6918,-27.3658
13.8,-4.652,-10.2107,-26.7326
13.9,-4.1436,-10.299,-26.5525
14.0,-3.9154,-10.0583,-26.9336
14.1,-3.9513,-10.1502,-27.6122
14.2,-4.1236,-9.6036,-28.4397
14.3,-3.8361,-9.1675,-28.4941
14.4,-3.5596,-9.2429,-28.2758
14.5,-2.8569,-9.9006,-27.4895
14.6,-2.4962,-11.093,-26.1605
14.7,-2.3436,-12.0654,-24.3791
14.8,-1.9342,-12.6807,-21.9425
14.9,-1.9109,-13.3577,-19.7876
15.0,-1.8412,-14.0815,-18.3124
15.1,-1.7717,-14.8465,-17.2987
15.2,-2.0654,-15.4208,-16.9576
15.3,-1.5846,-15.4253,-16.6298
15.4,-1.411,-14.8913,-17.0835
15.5,-0.8068,-14.424,-18.1507
15.6,-1.191,-13.9368,-20.057
15.7,-1.4691,-13.6756,-21.9434
15.8,-1.5986,-13.7237,-23.0607
15.9,-1.5217,-13.8866,-23.5521
16.0,-1.2879,-14.373,-23.3717
16.1,-1.3045,-14.7463,-22.3973
16.2,-1.4864,-15.4397,-20.9964
16.3,-1.1322,-15.3675,-19.1979
16.4,-1.064,-15.1903,-18.0659
16.5,-0.88,-15.1109,-17.5967
16.6,-1.3983,-15.0246,-17.976
16.7,-1.5918,-14.8593,-18.7155
16.8,-1.6854,-14.7734,-19.6174
16.9,-1.8613,-14.4613,-20.7412
17.0,-1.8195,-14.2289,-21.5934
17.1,-1.7436,-14.1414,-22.244
17.2,-1.9112,-14.1007,-22.7987
17.3,-1.904,-14.0933,-22.7755
17.4,-1.9898,-14.1781,-22.4711
17.5,-2.3301,-14.4493,-21.8824
17.6,-2.8304,-14.4358,-21.3842
17.7,-3.2912,-14.0621,-21.0036
17.8,-3.5165,-13.7892,-20.4301
17.9,-3.8793,-13.589,-19.8419
18.0,-3.7751,-13.5888,-19.1828
18.1,-3.8254,-13.9803,-18.999
18.2,-3.742,-13.9969,-18.8817
18.3,-3.4259,-14.3632,-18.56
18.4,-3.1638,-14.2839,-18.8506
18.5,-3.2153,-14.5768,-19.9591
18.6,-3.3675,-14.4725,-21.793
18.7,-3.5676,-14.5972,-23.701
18.8,-3.5818,-14.6906,-25.2196
18.9,-3.6566,-14.9381,-26.4338
19.0,-3.5748,-15.2858,-27.2137
19.1,-3.6792,-15.6256,-27.671
19.2,-3.4636,-15.6221,-27.3572
19.3,-3.2671,-15.611,-26.6393
19.4,-2.8446,-15.3201,-26.0714
19.5,-2.5011,-15.3407,-25.519
19.6,-2.2629,-15.2883,-24.9666
19.7,-2.151,-15.0908,-24.3984
19.8,-2.2143,-14.6774,-23.83
19.9,-2.5019,-13.9771,-23.2766
20.0,-3.0627,-12.9191,-22.7537
