timestamp,yaw,pitch,roll
12.5,10.8961,-9.0928,-26.3785
12.6,11.3214,-8.6652,-26.7559
12.7,11.0846,-8.3964,-26.6277
12.8,11.3091,-8.5048,-26.3205
12.9,11.6718,-8.6065,-26.2608
13.0,11.5594,-9.1929,-26.4191
13.1,11.965,-9.4391,-26.3974
13.2,12.4628,-9.2647,-26.4677
13.3,13.2,-9.319,-26.8224
13.4,14.0904,-8.9551,-27.068
13.5,15.1668,-8.2513,-27.0131
13.6,16.3918,-7.5602,-26.5732
13.7,17.6722,-6.8087,-25.6753
13.8,18.9561,-5.8402,-25.2567
13.9,19.7062,-4.6192,-24.8368
14.0,19.4187,-3.6067,-24.21
14.1,18.4835,-2.293,-23.4226
14.2,17.4707,-0.9579,-22.3362
14.3,16.587,0.027,-21.0067
14.4,15.4724,0.593,-19.8619
14.5,14.5802,0.2355,-18.3279
14.6,14.07,-1.1154,-16.6956
14.7,14.1756,-2.3452,-14.7459
14.8,14.0352,-3.8897,-13.4307
14.9,14.0178,-4.7455,-12.0163
15.0,13.5562,-5.3098,-11.1035
15.1,13.109,-5.4278,-11.049
15.2,13.1963,-5.1471,-11.3302
15.3,13.2591,-5.0748,-12.2369
15.4,12.9657,-5.3626,-13.5592
15.5,12.5232,-5.5794,-14.5575
15.6,12.1343,-6.409,-15.5767
15.7,12.1939,-6.8543,-16.2699
15.8,11.972,-7.5059,-16.9133
15.9,11.9156,-7.5257,-17.1835
16.0,11.5917,-7.1384,-17.5403
16.1,11.3335,-6.8385,-17.698
16.2,11.058,-6.8268,-17.4159
16.3,10.6346,-6.9252,-16.9483
16.4,10.2524,-6.8063,-16.2088
16.5,10.0299,-6.7738,-15.0421
16.6,9.9343,-7.2231,-14.0223
16.7,9.927,-7.0737,-13.234
16.8,9.4181,-6.86,-12.6808
16.9,8.4889,-6.3042,-12.3982
17.0,7.8507,-5.551,-12.7947
17.1,7.4983,-5.04,-13.8026
17.2,6.9263,-4.8195,-15.5463
17.3,6.392,-4.5975,-17.7199
17.4,6.3152,-5.1502,-19.8544
17.5,6.3833,-6.1882,-21.6252
17.6,6.5031,-6.9327,-23.1062
17.7,6.6585,-6.4498,-23.987
17.8,6.7541,-4.9248,-24.3336
17.9,7.1111,-2.8478,-24.184
18.0,7.6324,-0.6489,-24.1771
18.1,8.2104,0.8271,-24.391
18.2,8.69,1.3275,-24.8003
18.3,8.9026,1.3228,-24.9555
18.4,8.8639,1.013,-25.2565
18.5,8.7815,-0.4176,-24.6506
18.6,8.6429,-1.3644,-23.9316
18.7,8.0534,-1.5252,-22.9235
18.8,7.3703,-1.408,-21.7916
18.9,6.741,-2.2475,-20.5025
19.0,5.606,-3.2868,-19.9024
19.1,4.85,-4.9371,-19.4642
19.2,4.3688,-6.4553,-19.2857
19.3,3.8049,-6.9707,-19.3987
19.4,3.3782,-6.8447,-20.0245
19.5,3.2028,-6.6882,-20.1413
19.6,2.9624,-5.4572,-20.6261
19.7,2.6336,-4.2594,-21.1714
19.8,2.1549,-3.4403,-21.735
19.9,1.4647,-3.3454,-22.2745
20.0,0.5016,-4.3206,-22.7476
