timestamp,yaw,pitch,roll
14.8,25.3752,-11.1229,-22.8894
14.9,25.3759,-10.9341,-22.8864
15.0,25.3765,-10.7452,-22.8833
15.1,25.3771,-10.5563,-22.8802
15.2,25.3777,-10.3674,-22.8771
15.3,25.3783,-10.1785,-22.874
15.4,25.3789,-9.9896,-22.8709
15.5,25.3795,-9.8007,-22.8678
15.6,25.3801,-9.6118,-22.8647
15.7,25.3807,-9.423,-22.8616
15.8,25.3813,-9.2341,-22.8585
15.9,25.3819,-9.0452,-22.8554
16.0,25.3825,-8.8563,-22.8523
16.1,25.3831,-8.6674,-22.8492
16.2,25.3837,-8.4785,-22.8461
16.3,25.3843,-8.2896,-22.843
16.4,25.3849,-8.1008,-22.8399
16.5,25.3855,-7.9119,-22.8368
16.6,25.3861,-7.723,-22.8337
16.7,25.3867,-7.5341,-22.8306
16.8,25.3873,-7.3452,-22.8275
16.9,25.3879,-7.1563,-22.8244
17.0,25.3885,-6.9674,-22.8213
17.1,25.3891,-6.7785,-22.8182
17.2,25.3898,-6.5897,-22.8152
17.3,25.3904,-6.4008,-22.8121
17.4,25.391,-6.2119,-22.809
17.5,25.3916,-6.023,-22.8059
17.6,25.3922,-5.8341,-22.8028
17.7,25.3928,-5.6452,-22.7997
17.8,25.3934,-5.4563,-22.7966
17.9,25.5408,-5.2953,-22.8368
18.0,25.4049,-5.0648,-23.0159
18.1,25.3971,-4.6667,-22.811
18.2,25.2255,-4.4069,-22.4111
18.3,24.8676,-4.1918,-22.1534
18.4,24.4217,-4.6385,-21.7634
18.5,23.9959,-5.7209,-21.4344
18.6,23.6292,-6.5737,-21.4945
18.7,23.3228,-7.2145,-21.8433
18.8,23.0905,-7.6443,-22.3927
18.9,22.9582,-7.8471,-23.0672
19.0,22.6605,-7.6844,-23.5019
19.1,22.1728,-7.1809,-23.6296
19.2,21.8139,-6.907,-23.4807
19.3,21.22,-7.6126,-23.5717
19.4,20.8878,-8.4918,-23.793
19.5,21.152,-8.7611,-24.142
19.6,21.7673,-9.0493,-24.5418
19.7,22.4045,-9.156,-25.1361
19.8,21.8826,-7.3848,-25.3123
19.9,20.5681,-4.9431,-24.236
20.0,19.1598,-1.9659,-22.0737
20.1,17.4332,1.4063,-19.8833
20.2,16.4468,2.8985,-17.1911
20.3,15.6093,2.7869,-15.2837
20.4,15.6788,3.0271,-14.113
20.5,16.8594,2.6441,-13.1047
20.6,17.8923,0.9311,-12.6559
20.7,18.3518,-0.9122,-12.6236
20.8,17.7163,-1.3583,-12.2254
20.9,16.6781,-0.9852,-11.373
21.0,16.0152,-0.7975,-10.7599
21.1,15.7408,-0.2013,-10.4479
21.2,15.468,-1.0898,-9.9368
21.3,15.4289,-2.0751,-9.8792
21.4,15.6423,-2.071,-9.9191
21.5,15.5664,-2.1359,-10.1897
21.6,14.9274,-2.1024,-10.5209
21.7,14.1802,-1.9097,-10.2696
21.8,13.2666,-1.3959,-9.8464
21.9,12.2803,-0.1583,-9.6155
22.0,11.9098,0.1268,-9.4243
22.1,11.473,0.586,-9.2874
22.2,10.9114,0.3759,-9.0711
22.3,11.0679,0.0285,-8.7839
22.4,11.2235,0.1327,-9.1514
22.5,11.1658,-0.0556,-10.3116
22.6,11.6892,-0.5419,-11.4957
22.7,12.4176,-1.2183,-12.801
22.8,12.843,-1.8681,-14.4756
22.9,13.6517,-2.1459,-15.9118
23.0,14.3266,-2.8431,-17.4321
23.1,14.6247,-3.2835,-18.6603
23.2,14.822,-3.9987,-19.3021
23.3,15.035,-4.6994,-19.5509
23.4,14.8893,-5.0706,-19.9434
23.5,14.1132,-5.3722,-20.4121
23.6,13.0853,-5.7691,-20.8152
23.7,11.5297,-6.5447,-20.9512
23.8,9.527,-6.5782,-21.0563
23.9,8.204,-6.4598,-20.8613
24.0,7.1134,-6.7856,-21.1816
24.1,6.2187,-7.0888,-21.5156
24.2,5.391,-8.2584,-22.1941
24.3,4.9037,-9.0818,-23.044
24.4,4.7499,-9.284,-23.4293
24.5,4.1011,-9.8947,-24.0145
24.6,3.4899,-10.4739,-24.265
24.7,3.0967,-10.8697,-23.885
24.8,2.7441,-9.7721,-23.4539
24.9,2.9392,-8.3464,-23.0647
25.0,3.3116,-6.5712,-23.0655
25.1,3.7672,-5.0188,-23.3412
25.2,4.1431,-3.7386,-23.8059
25.3,5.0944,-0.7782,-24.5707
25.4,6.166,2.12,-25.1081
25.5,6.5113,3.7792,-25.642
25.6,6.6685,4.81,-25.8972
25.7,6.3592,5.4906,-26.1185
25.8,6.0401,5.9712,-25.7405
25.9,5.5889,5.9214,-24.647
26.0,5.4574,5.3283,-22.9558
26.1,5.609,3.869,-20.9893
26.2,5.9874,2.2279,-19.1922
26.3,7.3413,1.3907,-18.1278
26.4,9.0261,-0.1262,-17.2604
26.5,10.5142,-2.1308,-16.9111
26.6,12.0668,-3.884,-17.9909
26.7,13.0056,-5.0882,-19.793
26.8,13.8347,-5.8866,-20.7556
26.9,14.3922,-6.4312,-20.8272
27.0,15.0651,-7.1875,-20.3488
27.1,15.6212,-8.119,-19.7316
27.2,16.6051,-9.246,-19.4214
27.3,17.3927,-11.1542,-19.5918
27.4,18.7725,-13.0787,-19.5622
27.5,20.3324,-14.3059,-19.7677
27.6,21.9615,-14.3841,-20.4782
27.7,23.0557,-13.4315,-20.8796
27.8,23.7331,-11.8032,-20.4312
27.9,24.4133,-9.9428,-19.4253
28.0,24.9526,-7.8683,-18.3073
28.1,25.4347,-5.5869,-17.4448
28.2,26.1296,-3.6883,-17.1213
28.3,26.2427,-3.39,-17.0228
28.4,26.4343,-2.9838,-16.8535
28.5,25.6675,-2.7366,-16.3643
28.6,24.5129,-2.6323,-15.5293
28.7,22.966,-2.1454,-15.1742
28.8,21.0147,-2.1406,-15.1469
28.9,18.7985,-1.8954,-15.1542
29.0,16.3787,-1.5883,-15.2172
29.1,14.6579,-1.3731,-15.0738
29.2,13.7072,-1.7933,-14.975
29.3,12.9762,-3.4424,-15.0981
29.4,12.9226,-5.1126,-15.4305
29.5,12.894,-7.3434,-15.3588
29.6,13.0549,-9.4648,-15.4105
29.7,13.3555,-11.1858,-15.6909
29.8,13.7462,-12.2152,-16.3049
29.9,14.1772,-12.262,-17.3578
