timestamp,yaw,pitch,roll
0.0,16.6469,-12.4741,-13.7472
0.1,15.4252,-9.9132,-14.8131
0.2,13.514,-8.7903,-15.2762
0.3,11.2876,-8.7241,-15.34
0.4,9.1203,-9.3333,-15.2079
0.5,7.3864,-10.2366,-15.0832
0.6,6.535,-10.5104,-15.4444
0.7,7.7001,-10.3581,-16.3198
0.8,10.5542,-9.8103,-17.6205
0.9,14.5676,-8.6454,-18.8129
1.0,18.5331,-7.1387,-19.744
1.1,22.3171,-5.7358,-20.3854
1.2,25.3609,-4.5266,-20.4708
1.3,27.2191,-3.5702,-20.3604
1.4,27.7351,-3.3516,-19.8911
1.5,26.8643,-3.7138,-19.7563
1.6,25.8123,-3.5536,-19.6193
1.7,25.4852,-3.3933,-19.4824
1.8,25.158,-3.2331,-19.3455
1.9,24.8308,-3.0728,-19.2085
2.0,24.5037,-2.9126,-19.0716
2.1,24.1765,-2.7523,-18.9347
2.2,23.8493,-2.5921,-18.7978
2.3,23.5222,-2.4318,-18.6608
2.4,23.195,-2.2716,-18.5239
2.5,22.8678,-2.1113,-18.387
2.6,22.5407,-1.951,-18.25
2.7,22.2135,-1.7908,-18.1131
2.8,21.8863,-1.6305,-17.9762
2.9,21.5592,-1.4703,-17.8393
3.0,21.232,-1.31,-17.7023
3.1,20.9049,-1.1498,-17.5654
3.2,20.5777,-0.9895,-17.4285
3.3,20.2505,-0.8293,-17.2915
3.4,20.0537,-0.1067,-17.2389
3.5,19.6181,-0.2832,-17.1575
3.6,19.2716,-0.693,-16.9821
3.7,19.0544,-1.3385,-16.5616
3.8,18.4315,-2.0314,-15.9641
3.9,17.3204,-3.0525,-15.1387
4.0,15.8031,-4.192,-14.354
4.1,14.2548,-5.1765,-13.9113
4.2,12.812,-6.0229,-13.7048
4.3,11.5353,-6.5444,-13.9987
4.4,10.784,-6.3773,-14.8593
4.5,10.695,-7.0589,-15.9378
4.6,11.8796,-7.3417,-16.9467
4.7,13.5599,-7.3484,-17.9712
4.8,15.098,-6.6412,-18.8813
4.9,16.367,-6.3527,-19.5687
5.0,17.2511,-6.0077,-20.0175
5.1,17.9497,-5.7985,-20.2241
5.2,18.3498,-5.5478,-19.9163
5.3,18.1082,-5.5081,-19.3248
5.4,17.3774,-5.8051,-18.4262
5.5,16.4621,-5.934,-17.1093
5.6,15.8803,-5.906,-15.5463
5.7,15.1552,-5.6965,-14.6065
5.8,14.4186,-5.602,-14.3228
5.9,14.2013,-6.271,-14.6295
6.0,14.4326,-7.1385,-15.6495
6.1,14.952,-8.4213,-17.1034
6.2,15.7626,-9.3215,-18.9509
6.3,16.2386,-9.8942,-20.7387
6.4,16.3833,-10.0981,-22.2893
6.5,15.9898,-9.6134,-23.207
6.6,15.8057,-9.0716,-23.2833
6.7,15.4397,-8.7307,-22.8865
6.8,14.8883,-8.0885,-21.9891
6.9,15.1648,-7.2014,-20.7804
7.0,15.1879,-6.9769,-19.8304
7.1,15.4248,-6.9371,-18.5922
7.2,15.6123,-6.7383,-17.9805
7.3,15.5869,-6.2888,-17.645
7.4,15.3778,-6.269,-17.7114
7.5,14.7872,-6.2471,-18.0516
7.6,14.2358,-6.4123,-18.5521
7.7,13.7409,-6.8058,-18.951
7.8,13.1999,-6.7433,-19.2218
7.9,13.2734,-6.6654,-19.3747
8.0,12.755,-6.8883,-20.0878
8.1,13.1854,-7.3614,-20.0463
8.2,13.1762,-8.0369,-20.2124
8.3,13.4954,-8.3248,-19.8661
8.4,13.7986,-9.0818,-19.3925
8.5,14.0094,-8.913,-19.2314
8.6,14.0486,-8.7009,-19.3281
8.7,14.098,-8.6431,-19.0239
8.8,14.1567,-8.7071,-18.7336
8.9,14.3834,-8.0003,-18.626
9.0,14.0786,-7.3671,-18.792
9.1,14.1563,-6.8966,-18.202
9.2,13.8464,-6.1187,-17.8256
9.3,13.7628,-5.4074,-17.0238
9.4,13.786,-5.756,-15.8767
9.5,13.4574,-5.5185,-15.2618
9.6,12.8882,-5.6543,-14.9928
9.7,12.2818,-6.4503,-14.459
9.8,11.9377,-6.8122,-14.4376
9.9,11.663,-7.0946,-14.5489
10.0,11.3009,-7.4683,-14.872
10.1,11.3638,-7.259,-15.2662
10.2,11.8318,-6.4947,-15.8764
10.3,12.5562,-6.1292,-16.1938
10.4,13.1489,-6.1755,-16.5508
10.5,13.1604,-5.687,-16.6185
10.6,12.9192,-5.6764,-16.1787
10.7,12.12,-5.8849,-15.2276
10.8,11.233,-5.8595,-13.9467
10.9,9.8413,-6.649,-12.6341
11.0,8.1049,-7.3696,-12.0714
11.1,6.4992,-7.5077,-12.3188
11.2,5.1316,-6.8301,-13.0788
11.3,4.6776,-6.0179,-14.4521
11.4,4.0141,-5.3932,-16.7496
11.5,4.3987,-4.592,-18.5447
11.6,5.4196,-4.2559,-20.4496
11.7,6.8622,-4.0885,-21.8684
11.8,8.4877,-5.0847,-22.8808
11.9,9.6175,-6.5258,-23.9198
12.0,10.0688,-7.7683,-24.7154
12.1,10.1843,-8.3453,-24.7444
12.2,9.9025,-8.5241,-23.8051
12.3,9.5899,-8.7085,-22.3556
12.4,8.7158,-9.0281,-20.6094
12.5,8.3967,-8.5442,-18.9275
12.6,8.111,-8.2424,-17.7965
12.7,7.9278,-7.9921,-16.9903
12.8,7.4304,-8.6938,-17.3307
12.9,7.3115,-8.932,-18.1017
13.0,7.1646,-8.7232,-19.2751
13.1,7.0701,-8.6015,-20.2098
13.2,7.0462,-8.8531,-21.0037
13.3,6.7751,-9.1829,-21.4279
13.4,6.446,-9.3723,-21.2966
13.5,6.1325,-9.0243,-20.6235
13.6,5.6897,-8.8779,-19.4649
13.7,4.9778,-8.5965,-18.0837
13.8,3.7253,-9.1845,-16.9267
13.9,2.5822,-9.5415,-15.8255
14.0,1.3804,-9.9259,-15.255
14.1,0.0393,-10.5912,-15.2068
14.2,-1.1651,-11.0218,-15.4177
14.3,-2.2245,-10.7751,-15.8576
14.4,-3.0104,-9.9444,-16.557
14.5,-3.2972,-8.9555,-17.3716
14.6,-3.1452,-8.0488,-18.2341
14.7,-2.6859,-7.6534,-19.1554
14.8,-2.5072,-7.8447,-19.7493
14.9,-2.6506,-8.0502,-19.807
15.0,-2.9241,-8.726,-19.5149
15.1,-3.4176,-9.2562,-19.1846
15.2,-3.9443,-9.6849,-18.4135
15.3,-3.8994,-9.3563,-17.3384
15.4,-3.9657,-8.9268,-16.9263
15.5,-3.5756,-8.3594,-17.2838
15.6,-2.7915,-8.5218,-18.1713
15.7,-1.7837,-8.8562,-19.4799
15.8,-0.7331,-8.9344,-20.6871
15.9,-0.2178,-8.9073,-22.1101
16.0,-0.1067,-9.2569,-23.3482
16.1,-0.2048,-9.7148,-23.9845
16.2,-0.1186,-10.1273,-23.3493
16.3,0.285,-9.369,-22.0027
16.4,0.4363,-8.9982,-20.7484
16.5,0.9028,-8.4391,-19.6643
16.6,1.6787,-8.7248,-18.5918
16.7,2.7779,-8.7669,-17.766
16.8,3.8434,-8.5909,-17.4112
16.9,4.6477,-8.6811,-17.4618
17.0,5.0496,-9.3123,-17.6116
17.1,5.2797,-10.0623,-17.782
