timestamp,yaw,pitch,roll
20.5,14.1583,1.7431,-11.7964
20.6,13.552,1.4341,-11.0052
20.7,12.5844,0.6312,-10.4498
20.8,11.1251,0.3525,-10.3917
20.9,9.8416,0.3451,-10.7986
21.0,8.9841,-0.6297,-12.1123
21.1,8.8079,-0.8293,-13.7698
21.2,9.1044,-1.2935,-15.4631
21.3,9.0058,-1.1704,-17.344
21.4,8.9466,-1.3413,-19.1467
21.5,8.4087,-1.8674,-20.5542
21.6,7.7063,-2.4032,-21.0709
21.7,6.5435,-3.4269,-20.7744
21.8,4.9489,-4.0072,-20.022
21.9,3.7151,-4.5631,-18.7047
22.0,2.8039,-5.1604,-17.4236
22.1,2.162,-5.277,-16.4078
22.2,1.6941,-5.0935,-16.3877
22.3,1.3143,-4.7544,-17.4687
22.4,1.3313,-4.8662,-19.6889
22.5,1.6281,-5.1851,-21.9262
22.6,2.0224,-5.6111,-23.9569
22.7,2.0017,-6.5236,-25.4128
22.8,2.2072,-7.3468,-25.7431
22.9,1.8223,-7.6919,-24.8091
23.0,1.0973,-7.5643,-23.354
23.1,0.1406,-7.1491,-22.0627
23.2,-0.6366,-6.0955,-21.383
23.3,-1.0175,-5.4179,-20.9972
23.4,-1.1821,-4.8711,-21.1877
23.5,-0.7281,-4.3651,-21.8823
23.6,-0.0553,-4.7872,-22.9147
23.7,0.7351,-5.6323,-24.2025
23.8,1.8598,-5.8468,-25.1872
23.9,2.8509,-4.9902,-26.1947
24.0,3.6436,-4.386,-26.5967
24.1,4.4439,-2.9169,-26.1368
24.2,4.589,-1.8755,-25.1163
24.3,4.2992,-1.8695,-23.4601
24.4,3.5633,-2.0688,-21.7162
24.5,2.7361,-2.7884,-20.2364
24.6,1.6574,-4.1613,-19.2196
24.7,1.0134,-5.1494,-18.3511
24.8,0.4844,-5.956,-17.9192
24.9,0.4216,-6.2914,-18.1076
25.0,0.6394,-6.4453,-17.8826
25.1,0.9629,-6.0864,-17.6355
25.2,1.0329,-6.1411,-17.7327
25.3,1.4888,-6.839,-18.0876
25.4,2.1181,-6.8434,-18.9087
25.5,2.8051,-6.138,-20.0073
25.6,3.3405,-5.669,-21.2796
25.7,4.0904,-5.2195,-21.9137
25.8,4.2884,-5.3418,-22.8605
25.9,4.0724,-5.3822,-23.6383
26.0,3.9026,-4.8309,-23.857
26.1,3.5554,-4.1728,-23.7511
26.2,2.7627,-4.0872,-23.2524
26.3,2.6362,-4.351,-22.8436
26.4,2.5406,-4.4356,-22.5605
26.5,2.7747,-4.2281,-22.2468
26.6,2.8763,-4.9145,-22.2839
26.7,3.366,-5.8802,-22.5607
26.8,3.7883,-6.5946,-23.1725
26.9,4.0039,-7.6461,-23.7504
27.0,4.7846,-7.7694,-23.9981
27.1,5.0718,-7.0602,-24.0638
27.2,5.1368,-6.5485,-23.8258
27.3,5.4914,-6.0673,-23.3631
27.4,5.431,-5.7173,-23.0559
27.5,5.1909,-5.3778,-22.9967
27.6,4.6913,-5.114,-23.3521
27.7,4.3935,-5.0914,-23.5372
27.8,4.076,-5.3336,-23.6869
27.9,3.623,-5.4719,-23.8811
28.0,3.5132,-4.6748,-23.7582
28.1,3.3716,-3.551,-23.4352
28.2,3.7762,-2.6378,-23.2453
28.3,4.1555,-1.9345,-23.1526
28.4,4.8671,-0.9417,-23.2709
28.5,5.1916,-0.3989,-23.445
28.6,5.5838,-0.1121,-23.3765
28.7,6.065,0.0256,-23.051
28.8,6.3741,-0.2626,-22.9025
28.9,6.4172,0.2122,-22.8716
29.0,6.2509,0.5089,-22.7706
29.1,5.9288,0.6148,-22.7487
29.2,5.6675,0.0949,-22.9494
29.3,4.9728,-0.5424,-22.9468
29.4,4.205,-1.6652,-22.3993
29.5,3.4278,-2.9924,-21.5719
29.6,2.9279,-4.4328,-20.3867
29.7,2.8211,-5.2653,-19.4076
29.8,3.2539,-5.0943,-18.8883
29.9,4.3724,-3.5241,-19.0829
30.0,6.3231,-0.1591,-20.2449
