Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
306.082,-0.241675,5.976673,5.676373,0.050702,-0.079871,0.01573,1
306.101,2.164906,5.166104,9.145369,-0.04383,-0.105374,-0.014813,1
306.123,-0.811167,7.594819,4.939384,0.251065,-0.016646,-0.242819,1
306.143,1.234098,6.641878,7.090532,-0.084605,-0.190437,-0.105221,1
306.164,1.329213,5.526822,5.928816,-0.042761,-0.165239,-0.161726,1
306.183,0.823131,7.08096,8.10449,-0.162795,-0.254731,-0.230143,1
306.205,1.423131,6.668797,7.580462,-0.079107,-0.226173,-0.321926,1
306.224,1.025923,6.126224,6.42772,-0.073609,-0.289244,-0.410807,1
306.246,0.57667,7.098309,8.078768,-0.016035,-0.28222,-0.483194,1
306.266,1.883151,6.087341,9.964312,-0.204334,-0.371406,-0.457538,1
306.287,0.354736,5.550152,5.606383,0.045204,-0.332616,-0.554207,1
306.31,-0.547358,8.33779,8.398808,-0.082925,-0.333532,-0.445473,1
306.33,-0.845265,7.143772,6.093921,-0.010079,-0.351247,-0.402713,1
306.346,0.903889,6.013762,7.190432,-0.038943,-0.283289,-0.326813,1
306.367,0.049651,7.725826,6.945168,-0.045509,-0.276874,-0.332921,1
306.386,0.956531,5.841478,7.865806,-0.073915,-0.240681,-0.157756,1
306.408,0.632303,6.368497,8.338987,0.165239,-0.127518,-0.237779,1
306.427,0.469591,6.60778,8.525029,-0.000305,-0.173333,-0.136376,1
306.449,-0.128016,6.213562,5.839086,0.096822,-0.131183,-0.121104,1
306.468,0.189631,6.389435,6.312266,0.075289,-0.124311,-0.129961,1
306.49,0.522234,6.580861,7.676773,0.048411,-0.133627,-0.111941,1
306.509,-0.293719,7.08096,7.372885,0.005803,-0.155923,-0.12202,1
306.532,1.564906,6.739983,7.262217,0.039706,-0.15913,-0.176082,1
306.551,1.491925,6.930811,7.41775,0.023824,-0.158825,-0.186008,1
306.57,0.581456,5.84746,6.819544,-0.017868,-0.136223,-0.217162,1
306.589,1.331008,6.842277,6.390033,0.03879,-0.188757,-0.321926,1
306.611,1.246661,6.648458,7.933403,-0.147066,-0.250913,-0.285579,1
306.63,1.311865,5.71765,6.637092,0.046884,-0.211206,-0.433714,1
306.652,2.049453,7.24786,8.23789,0.013897,-0.273057,-0.510072,1
306.671,1.243071,6.699305,6.125626,-0.085063,-0.298102,-0.577878,1
306.694,0.404387,6.409175,6.827321,-0.107818,-0.357814,-0.622624,1
306.712,1.025923,7.104888,7.096514,-0.061239,-0.361327,-0.697608,1
306.735,0.93679,6.942775,7.569096,-0.054825,-0.383623,-0.699135,1
306.753,1.03011,6.79442,6.483951,-0.065057,-0.414777,-0.673326,1
306.776,0.408574,6.467201,8.629117,-0.069486,-0.405156,-0.695622,1
306.796,0.388235,5.7009,8.083553,-0.091935,-0.447764,-0.594677,1
306.815,-1.104886,7.182655,5.845666,-0.051618,-0.438601,-0.649502,1
306.836,0.706481,6.326025,8.430512,0.006261,-0.418442,-0.611018,1
306.856,0.588634,6.192027,7.267003,-0.083841,-0.433867,-0.553138,1
306.875,-0.427119,7.49432,7.450652,0.110872,-0.387136,-0.618042,1
306.896,0.270987,6.753144,7.112665,-0.090103,-0.415846,-0.481972,1
306.916,0.930808,6.722037,7.884949,0.071471,-0.37278,-0.461661,1
306.937,1.277767,6.349355,9.496515,0.085216,-0.343611,-0.394924,1
306.956,0.010169,6.235696,6.528218,0.099571,-0.347735,-0.429591,1
306.978,-1.525424,6.575477,6.073582,0.151953,-0.36377,-0.432187,1
307.002,0.89671,7.079166,8.754142,-0.07254,-0.390495,-0.331394,1
307.017,1.378266,6.568896,6.924829,0.02474,-0.386677,-0.393244,1
307.039,1.021137,6.073582,6.895517,0.084605,-0.395688,-0.549015,1
307.062,1.727618,6.583253,8.120044,-0.043066,-0.480751,-0.594066,1
307.081,1.499702,5.839684,6.719046,0.038179,-0.537103,-0.663705,1
307.1,1.041476,7.048657,7.27119,0.009621,-0.548098,-0.764803,1
307.121,-0.434896,6.792625,7.403992,-0.025504,-0.590095,-0.732274,1
307.14,0.391825,6.125626,9.656236,-0.044288,-0.60552,-0.680045,1
307.162,-1.485943,6.01077,7.08096,0.111177,-0.553749,-0.636368,1
307.181,-1.342373,6.61436,8.13799,0.092699,-0.537103,-0.536492,1
307.2,-0.859023,6.456434,6.832107,0.174555,-0.50152,-0.361937,1
307.222,-0.409173,6.379265,8.797811,0.153632,-0.380874,-0.200516,1
307.24,-0.736391,5.988039,6.91765,0.251218,-0.397062,-0.077427,1
307.262,-0.041276,6.675377,7.819745,0.254883,-0.342542,-0.008705,1
307.282,-0.742971,6.670591,7.719246,0.279471,-0.240681,0.084757,1
307.303,0.595215,6.289534,6.547361,0.380263,-0.232434,0.204182,1
307.322,0.305683,6.525826,6.412167,0.306654,-0.21197,0.244499,1
307.346,0.431306,6.720243,7.377072,0.219606,-0.154396,0.275195,1
307.363,0.318844,6.742974,6.641878,0.165086,-0.209985,0.280692,1
307.385,1.408176,6.283552,8.429316,0.143401,-0.157145,0.265726,1
307.405,-0.157926,5.845068,6.239883,0.25244,-0.142942,0.199142,1
307.425,0.299103,6.675377,7.036095,0.175471,-0.20632,0.185856,1
307.444,-0.539581,7.147361,6.223732,0.123395,-0.243124,0.188452,1
307.465,2.754139,6.102296,9.987641,-0.005345,-0.284358,0.191812,1
307.484,-0.717249,5.413761,6.437889,0.299324,-0.200211,-0.081703,1
307.507,0.364307,7.120442,7.476973,0.122478,-0.307418,0.151647,1
307.526,-0.425922,8.132008,6.528817,0.186466,-0.207847,0.214872,1
307.548,-1.785046,6.640083,7.042675,0.167988,-0.108887,0.377667,1
307.566,-0.345763,6.403791,7.688737,0.223577,-0.037415,0.577267,1
307.588,-0.923031,6.878767,7.104888,0.302073,0.011606,0.701731,1
307.609,-0.438485,7.186244,7.843673,0.277027,0.147371,0.85628,1
307.629,0.214756,6.433702,5.62074,0.390037,0.245568,1.011745,1
307.648,0.174078,6.320043,6.306882,0.403323,0.287412,1.027475,1
307.669,1.334597,7.140781,8.787642,0.26817,0.380874,1.104444,1
307.691,1.660021,6.153143,6.189036,0.434783,0.397368,1.089936,1
307.71,2.014757,6.164509,7.629515,0.409127,0.525191,0.956462,1
307.732,1.634298,6.818946,4.972285,0.274584,0.430812,0.994488,1
307.75,1.691726,7.012167,8.647063,0.353385,0.440739,0.925002,1
307.769,1.902892,6.780661,6.242874,0.353996,0.482278,0.749073,1
307.791,1.928017,6.865606,6.150152,0.090103,0.309556,0.691194,1
307.81,1.426122,6.649654,6.600601,0.144775,0.280234,0.527176,1
307.832,1.954936,6.42772,6.043672,-0.046731,0.184939,0.330631,1
307.851,1.853241,7.869994,7.258029,0.086132,0.172722,0.23106,1
307.875,0.767498,7.170093,5.77089,0.049938,0.161268,0.190132,1
307.896,1.889133,7.395617,7.725228,0.122173,0.165544,0.200669,1
307.912,0.838086,6.875776,6.087341,0.06857,0.178678,0.210596,1
307.931,0.861416,6.769894,7.453044,0.068111,0.205251,0.236557,1
307.954,0.802194,7.654041,5.676972,0.064141,0.232281,0.282372,1
307.973,1.22034,7.118049,6.702296,0.073915,0.225562,0.289397,1
307.995,1.476372,7.272386,6.996015,-0.047342,0.237016,0.328798,1
308.014,1.668396,6.999604,5.443672,0.174707,0.296269,0.225104,1
308.036,1.840679,7.065407,8.800203,0.048564,0.200058,0.279929,1
308.055,1.433899,6.425327,6.381658,-0.009621,0.270155,0.270155,1
308.076,2.31027,7.00439,8.300702,0.083841,0.269697,0.280387,1
308.095,0.993021,7.052247,5.093123,0.048869,0.30696,0.28451,1
308.118,1.579861,7.251449,7.07797,0.13775,0.313221,0.226325,1
308.136,1.155733,6.832107,5.631508,0.068111,0.314748,0.249996,1
308.155,1.347757,6.867999,7.479964,-0.011606,0.29291,0.200364,1
308.178,1.044467,7.652247,5.949753,0.010385,0.25748,0.147066,1
308.198,2.272583,7.30768,7.642077,-0.06353,0.178067,0.103542,1
308.217,1.835893,6.044868,6.626324,0.111788,0.303447,0.004123,1
308.24,1.677967,6.891329,6.797411,-0.028863,0.177609,-0.039095,1
308.261,1.194617,7.307082,4.899304,0.062461,0.168293,-0.089186,1
308.28,2.319243,6.818348,8.325827,-0.099418,0.152716,-0.058185,1
308.299,1.538585,7.180263,5.846862,-0.011606,0.115148,-0.101251,1
308.321,1.557129,6.513263,5.671588,-0.004429,0.147524,-0.133016,1
308.342,2.085943,7.463812,7.071987,-0.082772,0.14508,-0.127671,1
308.362,1.757528,6.757929,6.053243,-0.029016,0.140041,-0.158978,1
308.38,1.658226,6.605387,6.214758,-0.069486,0.122937,-0.18891,1
308.399,1.695315,7.508079,6.692725,-0.0759,0.107359,-0.215635,1
308.422,1.604986,6.530611,7.709076,-0.137445,0.076664,-0.231518,1
308.44,0.952343,6.689734,5.568098,-0.043066,0.044593,-0.291841,1
308.462,1.017548,7.169495,7.930412,-0.228158,-0.034514,-0.264352,1
