Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
1.099,0.978066,8.293523,6.833901,-0.096517,0.417373,0.318108,0
1.117,0.123230,9.995419,5.864808,0.055894,0.420275,0.247248,0
1.140,-0.006580,6.671189,4.944170,-0.044899,0.280692,0.123853,0
1.157,-0.297906,8.467003,7.359126,-0.043982,0.210596,0.081398,0
1.181,-0.419342,8.049456,4.870591,0.092546,0.214414,0.014661,0
1.200,-0.415753,8.898908,2.754139,0.084757,0.195477,0.009316,0
1.221,-0.369093,8.989835,0.716650,0.091630,0.161116,-0.048869,0
1.240,-0.224327,8.478967,5.852246,0.009774,0.150273,-0.038332,0
1.260,-0.291326,7.448857,7.106683,-0.020311,0.129503,-0.049480,0
1.282,-0.428913,8.156534,6.550352,0.074984,0.038943,-0.132863,0
1.301,-1.143769,9.521041,1.201795,0.226631,0.026420,-0.176540,0
1.320,-0.355932,8.972486,3.281158,-0.123700,-0.042913,-0.140499,0
1.342,-0.269791,8.697312,6.957132,-0.051771,0.058490,-0.043524,0
1.361,-1.008575,7.710871,6.676573,0.061392,0.088423,-0.056963,0
1.387,-0.714258,8.255836,5.354539,0.045509,0.064294,-0.023976,0
1.402,-1.093520,8.974281,3.550351,0.097891,0.095448,-0.018631,0
1.424,-0.905085,8.970692,2.394019,-0.017410,0.143553,0.094989,0
1.443,-1.799403,9.482158,9.504889,-0.202349,0.196393,0.171348,0
1.465,-0.923630,8.946166,-0.281157,0.007789,0.296575,0.255036,0
1.484,-0.395414,8.038090,5.668597,-0.146913,0.306654,0.257785,0
1.506,-0.557528,7.559525,4.428516,-0.014966,0.382401,0.290313,0
1.524,-0.658624,7.408777,7.016953,-0.018631,0.393091,0.286648,0
1.547,-0.882353,9.522238,4.771886,-0.113468,0.355065,0.274431,0
1.565,0.009571,9.712467,2.544767,-0.035430,0.374307,0.249080,0
1.585,1.509871,8.405388,6.154938,-0.185550,0.333227,0.244040,0
1.607,0.355932,8.910872,3.436692,0.020922,0.351553,0.116217,0
1.625,0.356531,8.449057,9.607183,-0.111788,0.264657,0.028252,0
1.648,0.929612,7.197610,2.988636,0.028252,0.212123,-0.038790,0
1.667,0.150150,6.925427,3.577270,0.113926,0.039401,-0.260076,0
1.689,0.595215,8.458628,2.322234,0.019242,-0.008705,-0.306807,0
1.707,-0.403789,9.756136,6.437889,-0.063225,-0.145386,-0.403323,0
1.728,0.495912,7.688139,4.871787,0.097433,-0.172111,-0.457996,0
1.750,-0.830309,8.685946,5.990431,-0.018326,-0.302073,-0.514959,0
1.769,0.142971,8.402995,3.387639,0.131641,-0.257938,-0.492357,0
1.791,-1.397408,8.658429,3.857230,0.016799,-0.314748,-0.519388,0
1.810,-1.043271,8.986844,5.553143,-0.047037,-0.306043,-0.467770,0
1.829,-0.189033,8.906684,6.340382,0.011454,-0.266337,-0.403171,0
1.850,-0.873380,8.337193,4.240680,-0.061850,-0.288939,-0.371558,0
1.869,-0.479761,9.207582,4.019942,-0.011454,-0.261145,-0.339030,0
1.891,-1.133002,8.425129,3.343371,0.039553,-0.212581,-0.286037,0
1.910,-1.692324,8.018947,7.508677,-0.131183,-0.235336,-0.253356,0
1.932,-1.020539,7.712666,4.787440,0.015577,-0.187841,-0.189826,0
1.951,-2.249851,8.562118,4.686343,0.018326,-0.194866,-0.178983,0
1.973,-2.064408,9.796814,2.727818,0.021991,-0.166919,-0.077122,0
1.992,-1.541576,7.991429,2.714657,-0.018784,-0.133321,0.010385,0
2.016,-1.782653,9.585648,6.943373,-0.035125,-0.061086,0.064446,0
2.033,-0.844068,7.306484,1.310070,0.191964,0.045204,0.142790,0
2.052,-1.642673,10.482358,10.564910,-0.159741,0.014050,0.151953,0
2.074,-0.595215,8.154141,-0.564706,0.207389,0.149815,0.273057,0
2.093,-0.342174,7.915457,7.869395,-0.158367,0.078954,0.193033,0
2.115,-0.973879,8.557930,2.706282,0.330631,0.300087,0.293368,0
2.134,-0.479761,6.900302,5.678168,-0.049480,0.133932,0.219606,0
2.156,-0.982852,9.940982,4.169494,0.090408,0.155160,0.218384,0
2.176,-0.424726,7.289136,4.162315,-0.020464,0.101404,0.171042,0
2.195,-0.513859,8.453842,4.512864,-0.074678,0.058185,0.151953,0
2.218,0.005982,9.045467,6.275177,-0.021075,0.035583,0.100487,0
2.241,0.172283,8.025527,4.738387,0.038332,0.034361,0.051771,0
2.259,-0.412762,9.040084,5.737988,0.029169,0.046884,0.057879,0
2.277,-0.227916,8.435298,3.906881,0.054062,0.041539,0.051313,0
2.296,-0.846461,8.307880,4.890331,-0.042761,0.023060,0.040012,0
2.322,-0.796212,7.548159,4.655835,-0.050702,0.020311,0.061850,0
2.337,-0.890130,8.783454,5.216951,-0.129198,-0.024435,0.060323,0
2.360,-1.175474,8.359326,3.323032,-0.068417,-0.001222,0.038637,0
2.378,-0.941576,8.492725,4.457231,-0.031001,0.036805,0.087812,0
2.400,-1.090529,8.420342,6.196813,-0.124769,0.019853,0.102320,0
2.420,-1.183849,8.066803,7.135995,-0.097586,0.040317,0.125685,0
2.441,-0.828515,8.810971,5.246862,0.051924,0.123089,0.171042,0
2.460,-0.581456,8.475976,1.033699,0.131641,0.164781,0.190132,0
2.482,-1.594218,8.288139,2.307878,0.061086,0.171806,0.206014,0
2.500,-1.168296,7.809575,6.628717,-0.175624,0.151647,0.245720,0
2.522,-1.533201,9.719646,6.789036,-0.158672,0.204792,0.304211,0
2.542,-1.656431,8.563912,1.589432,0.173486,0.466548,0.473878,0
2.560,-2.091327,9.354740,7.259226,-0.217162,0.393397,0.473573,0
2.582,-0.720240,7.875378,4.003790,-0.012981,0.480140,0.538630,0
2.601,-1.037887,7.985447,5.940182,0.076664,0.545044,0.543670,0
2.626,-0.693919,8.941978,4.984250,0.051007,0.541532,0.492052,0
2.643,-0.250050,7.252645,1.694118,0.016188,0.473267,0.432492,0
2.664,-1.173081,9.193225,5.407181,-0.032987,0.436157,0.359799,0
2.687,-0.474975,9.152547,6.108278,0.060170,0.417832,0.306043,0
2.706,-0.171685,8.382058,5.373682,0.115759,0.392175,0.277943,0
2.725,0.325424,7.945368,5.763113,-0.002596,0.308639,0.182190,0
2.749,-0.058026,8.848659,3.965505,-0.040317,0.228158,0.113163,0
2.765,0.360718,7.917252,9.392427,-0.094837,0.158061,0.057727,0
2.784,0.290728,8.085946,0.438485,0.160352,0.171348,0.004887,0
2.804,-0.269791,9.154940,7.955537,-0.008247,0.084299,-0.076511,0
2.827,-0.002393,8.487342,0.889532,0.065210,0.052076,-0.097738,0
2.845,-0.399601,8.608778,4.662415,-0.089339,0.015882,-0.120951,0
2.867,-0.172881,8.766704,3.411567,0.073456,0.061850,-0.093920,0
2.886,-0.924826,8.888140,5.859425,-0.053756,0.033445,-0.114537,0
2.908,-0.419940,7.183254,4.213162,0.038332,0.073304,-0.068264,0
2.928,-0.725025,7.554141,7.922038,0.089644,0.134390,-0.020159,0
2.949,-1.205983,10.971690,-0.908076,0.211970,0.183412,0.021075,0
2.968,-1.593022,9.363713,7.903493,-0.102778,0.123547,0.010537,0
2.990,-0.136391,7.366903,1.926820,-0.015730,0.161268,0.078191,0
3.009,-0.946960,9.233304,7.003792,0.033903,0.219453,0.094379,0
3.028,-1.030110,8.900702,3.547958,0.003360,0.223271,0.118966,0
3.052,-1.242473,7.272386,6.312864,-0.018021,0.228005,0.111177,0
3.069,0.286541,9.032906,5.163113,0.059254,0.270002,0.135612,0
3.092,0.336790,7.580462,3.694518,-0.045509,0.237321,0.100029,0
3.112,0.170489,9.279366,5.742176,0.050549,0.248011,0.065668,0
3.131,-1.146760,9.265009,2.754139,0.108581,0.205403,-0.019395,0
3.150,-0.090329,6.982855,7.585846,-0.065821,0.130267,-0.024893,0
3.172,0.313460,8.333603,3.280560,0.077122,0.170126,-0.033903,0
3.191,-0.467797,9.412766,10.997413,-0.275042,0.036194,-0.095295,0
3.210,-0.516252,7.505088,-1.020539,0.372169,0.042302,-0.151953,0
3.232,-0.114257,7.542177,1.621137,-0.039248,0.019548,-0.179289,0
3.252,-0.556929,9.478569,10.037292,-1.021671,-0.121868,-0.163559,0
3.273,-0.970888,7.913663,0.768096,-0.091935,-0.053756,-0.231823,0
3.291,-1.296312,8.696115,6.436095,0.061697,-0.014661,-0.181274,0
3.314,-0.517448,8.806784,3.588037,-0.161574,-0.106901,-0.187383,0
3.332,-1.037289,9.311071,6.754340,-0.001985,-0.067653,-0.208916,0
3.355,0.115454,8.166703,3.384049,0.067042,-0.046884,-0.141262,0
3.378,-1.084547,8.583653,6.859624,-0.231365,-0.168293,-0.220522,0
3.396,-1.280758,8.764311,4.054040,-0.018326,-0.129351,-0.193033,0
3.415,-0.582054,7.689335,3.942774,-0.030543,-0.133627,-0.164781,0
3.433,-1.035494,9.006584,6.757929,-0.089492,-0.114843,-0.119424,0
3.455,-0.365504,7.987840,2.270789,-0.007941,-0.071471,-0.105069,0
3.475,-1.594816,7.900502,5.666802,-0.065363,-0.044899,-0.076053,0
3.497,-1.249053,10.709078,4.206582,0.211359,0.073304,0.007483,0
3.515,-0.997209,7.298109,1.753939,0.116522,0.044899,0.024740,0
3.538,-0.301496,8.221739,8.468798,-0.437837,-0.054978,0.041539,0
3.557,-1.345365,9.614960,5.680561,-0.117439,0.043982,0.069639,0
3.580,-0.468395,7.904091,2.857628,0.094226,0.114232,0.071013,0
3.597,-1.234697,9.055039,3.890730,0.046578,0.120799,0.064904,0
3.620,-0.500100,8.980862,3.421736,0.171500,0.166308,0.106596,0
3.640,-0.815354,7.586444,6.908079,-0.086743,0.120035,0.091630,0
3.660,-0.147757,7.324430,5.422734,-0.137139,0.111025,0.110567,0
3.679,-1.420738,9.236894,0.408574,0.139735,0.160199,0.057879,0
3.700,-1.223331,9.359526,8.225327,-0.035277,0.101556,0.043219,0
3.719,-0.757328,8.734401,4.745565,0.125075,0.159436,0.079107,0
3.740,0.187238,7.141379,3.684947,-0.049175,0.061850,0.015424,0
3.760,-0.766900,9.567103,5.764908,-0.088423,0.036041,-0.010996,0
3.783,-0.464208,8.279764,1.179662,0.384998,0.138819,-0.030849,0
3.800,0.226720,8.225926,8.492127,0.018479,-0.000764,-0.047037,0
3.822,-1.043271,9.464211,3.279962,-0.108123,-0.030543,-0.117744,0
3.841,1.431506,6.440282,4.012764,-0.040012,-0.084757,-0.152258,0
3.863,-1.758126,8.595617,8.099705,-0.465784,-0.184023,-0.226936,0
3.882,-0.279960,8.352746,3.277569,-0.045357,-0.138514,-0.189521,0
3.901,-1.221536,8.740383,5.163711,-0.135612,-0.211359,-0.227853,0
3.927,-0.304487,7.977073,4.555336,0.025045,-0.202349,-0.249844,0
3.943,-0.886541,8.781659,5.465207,-0.004581,-0.222507,-0.270002,0
3.962,-0.696910,9.417552,3.249453,-0.020159,-0.213192,-0.212123,0
3.984,-1.475773,8.415557,5.715855,0.061697,-0.167224,-0.200669,0
4.007,-0.817149,7.979465,3.854239,0.056963,-0.107512,-0.107359,0
4.025,-1.498505,8.939586,7.298707,0.007483,-0.043524,-0.029169,0
4.044,-1.725225,9.268001,2.822334,0.043982,0.075900,0.074220,0
4.067,-1.333400,7.908877,3.145365,-0.009010,0.161879,0.221286,0
4.086,-0.672981,8.285747,9.090333,-0.029932,0.193033,0.218995,0
4.107,-1.683351,8.937193,3.004787,0.018479,0.265421,0.252593,0
4.126,-0.627518,7.082755,5.187640,-0.144622,0.213650,0.249996,0
4.148,-0.649651,9.573085,6.473184,0.012217,0.214261,0.187230,0
4.168,-0.566501,8.039884,2.516053,-0.049633,0.164628,0.146913,0
4.188,-0.342772,7.772486,6.165706,0.097433,0.167988,0.101556,0
4.209,-0.227318,8.541779,4.321438,-0.016646,0.066432,0.001222,0
4.228,0.097508,7.845467,3.399004,0.029627,0.046578,-0.062461,0
4.252,-0.410967,8.002197,3.259623,-0.067501,-0.035125,-0.104763,0
4.270,-0.225524,10.619946,7.758728,-0.168904,-0.077427,-0.128740,0
4.289,0.137587,6.666404,6.937391,0.198073,0.033139,-0.133169,0
4.310,-1.159921,9.181859,3.198606,0.047342,-0.050702,-0.181732,0
4.330,-0.585643,10.407582,9.886545,0.025198,-0.082314,-0.182343,0
4.350,-1.384248,7.668398,-1.135394,0.147218,-0.141110,-0.263588,0
4.371,-0.821935,7.709076,10.392029,-0.414014,-0.271682,-0.229380,0
4.391,-1.067797,8.212766,-3.028117,-0.332616,-0.205251,-0.241139,0
4.413,-0.583251,10.533804,17.700308,-0.724180,-0.321315,-0.191506,0
4.431,-0.616152,7.132406,-4.444668,0.651640,-0.153480,-0.188146,0
4.453,-1.600200,8.237890,7.731210,-0.438906,-0.173638,-0.205403,0
4.472,-1.154537,9.632308,6.515058,0.027642,-0.141415,-0.168751,0
4.494,-1.794617,8.551350,2.164308,0.085674,-0.109039,-0.124769,0
4.517,-0.760918,9.305687,10.019945,-0.089034,-0.119729,-0.072540,0
4.533,-1.290330,8.015358,-0.129212,0.197309,-0.017257,-0.030238,0
4.555,-1.301097,7.167700,1.224527,0.060934,-0.043677,-0.030238,0
4.575,-1.389034,9.518050,8.750552,-0.262061,-0.080023,-0.023671,0
4.598,-0.620937,7.755138,-0.178265,0.210137,0.096669,0.103083,0
4.618,-0.812962,7.276574,4.830511,-0.221897,0.033750,0.067959,0
4.635,-0.860818,9.417552,5.037490,-0.037874,0.037415,0.043830,0
4.657,-0.729213,7.000203,5.681159,-0.113163,0.050244,0.070402,0
4.676,-0.196810,8.890532,5.575277,-0.008858,0.032987,0.005345,0
4.695,-1.499702,9.338589,0.671785,0.284663,0.070097,-0.057574,0
4.719,-0.915255,8.729017,4.006183,0.064752,-0.003665,-0.069333,0
4.736,-1.154537,8.897113,7.113862,-0.175471,-0.086437,-0.063225,0
4.760,-0.382253,7.981858,7.118049,0.047800,0.001833,-0.064446,0
4.777,-0.811765,7.838289,6.676573,-0.178067,-0.062308,-0.065515,0
4.801,-1.663610,7.529614,4.683950,-0.018479,-0.026725,-0.063225,0
4.821,-1.791626,10.257433,3.215355,0.039095,-0.018784,-0.054520,0
4.840,-1.155733,9.684352,5.538188,-0.083841,-0.021686,-0.027794,0
4.860,-0.536590,6.866205,5.690132,-0.116522,0.002443,0.020159,0
4.882,-0.576072,8.002795,2.464009,-0.017715,0.045509,0.011301,0
4.903,-1.437488,8.927621,5.840282,-0.056658,0.011301,-0.023976,0
4.924,-0.878764,8.848060,5.242076,-0.103847,-0.008858,-0.025045,0
4.941,0.046062,7.755138,1.728216,-0.005040,0.018937,-0.042761,0
4.960,-0.355334,8.784052,6.546763,-0.318719,-0.035736,-0.051160,0
4.982,0.278166,6.550352,6.201598,-0.215024,-0.017562,-0.052229,0
5.001,0.012562,9.724431,1.828715,-0.122937,-0.019395,-0.096669,0
5.027,-0.417548,7.906484,7.240681,0.028711,-0.054367,-0.214261,0
5.043,0.034696,6.869794,5.368298,-0.026725,-0.095448,-0.226631,0
5.064,-1.450649,10.021739,3.235694,-0.128129,-0.177914,-0.302989,0
5.087,-1.148555,8.877372,2.763710,-0.245873,-0.270308,-0.336892,0
5.107,-0.729811,7.899904,4.497909,-0.108276,-0.293368,-0.394619,0
5.124,-1.071985,7.508079,4.149155,0.076969,-0.320399,-0.448222,0
5.146,-1.476372,7.983055,6.257231,0.159894,-0.355523,-0.501520,0
5.164,-2.169692,8.563314,3.632305,0.146913,-0.377973,-0.465479,0
5.184,-1.592423,8.091330,3.811766,0.023671,-0.455094,-0.448986,0
5.206,-1.849652,9.022736,3.594020,-0.127365,-0.506865,-0.402407,0
5.225,-2.040479,8.964112,7.616354,-0.014966,-0.440739,-0.358425,0
5.248,-2.586641,8.778069,4.511069,-0.064752,-0.407752,-0.257632,0
5.265,-1.555933,7.814959,6.471987,0.058338,-0.344680,-0.195324,0
5.288,-2.341377,9.599406,1.472184,-0.136681,-0.340099,-0.091477,0
5.307,-1.476372,7.536793,6.422934,-0.041386,-0.248927,-0.014355,0
5.328,-1.674378,7.917252,4.478168,0.067195,-0.178525,0.008552,0
5.349,-2.181656,9.533006,2.855236,0.013592,-0.117286,0.126449,0
5.369,-1.591825,7.822137,6.078368,-0.117744,-0.132558,0.161574,0
5.388,-2.220539,9.570692,4.058825,-0.127976,-0.094379,0.178220,0
5.407,-1.467399,8.363513,4.272983,0.052534,-0.001222,0.234419,0
5.429,-1.648057,8.866006,1.482354,0.001374,-0.004429,0.240986,0
5.448,-1.541576,9.009576,4.990232,-0.056200,0.022449,0.276874,0
5.470,-1.094118,9.533006,5.191827,-0.004734,0.084147,0.304211,0
5.489,-1.435095,7.895118,3.390630,0.025656,0.106596,0.292452,0
5.511,-0.427717,8.757133,6.570093,-0.106138,0.091630,0.305280,0
5.530,-1.107877,7.024729,0.995414,0.199142,0.161726,0.260839,0
5.553,-0.940379,9.413962,9.803394,0.073762,0.173486,0.266490,0
5.571,-0.321835,6.774081,5.632106,-0.063530,0.099418,0.235488,0
5.590,-0.951745,8.846864,2.405983,-0.080176,0.062308,0.166919,0
5.612,-1.045065,7.674380,5.428118,0.032529,0.081092,0.147371,0
5.632,-0.740579,9.802198,4.150351,0.162185,0.104458,0.117591,0
5.653,-1.013360,8.434700,3.214757,-0.055894,0.035888,0.120493,0
5.673,-0.430110,7.247860,8.508279,-0.027489,0.044746,0.099113,0
5.692,-0.971486,9.996614,1.598405,0.175929,0.081092,0.069028,0
5.715,-1.154537,7.751549,6.923034,0.038637,0.033139,0.041692,0
5.733,-0.863809,8.989237,1.996811,0.124616,0.056505,0.071471,0
5.755,-1.427319,7.892128,5.905486,-0.058948,-0.001069,0.023213,0
5.774,-1.933999,9.516255,1.646262,0.123700,0.074984,0.084452,0
5.796,-0.972084,10.614561,10.353744,-0.005192,0.105832,0.148440,0
5.815,-1.085743,6.735796,-1.277767,0.150273,0.184481,0.205251,0
5.837,-1.100698,7.382456,5.368896,-0.003818,0.150731,0.152869,0
5.856,-0.907478,9.557532,-0.637687,-0.042302,0.137292,0.154091,0
5.878,-0.509671,8.838489,11.918052,-0.383165,0.071624,0.122173,0
5.896,-0.656830,7.852646,2.063810,0.034361,0.167072,0.103389,0
5.917,-0.145364,7.788638,7.345367,0.072082,0.118813,0.003971,0
5.936,-0.906880,9.527023,-1.475175,0.283594,0.090713,-0.047342,0
5.960,-0.149551,9.059227,10.971092,-0.531452,-0.142484,-0.084299,0
5.979,0.126221,7.235298,0.237488,0.109345,-0.057116,-0.145080,0
6.000,-0.695115,9.358330,7.336394,0.170889,-0.036041,-0.233656,0
6.019,-0.321236,9.929018,4.626523,0.229532,-0.071777,-0.233503,0
6.037,0.284746,7.488338,6.671788,-0.222813,-0.232587,-0.280540,0
6.060,-1.671985,8.203793,0.485743,0.038484,-0.209374,-0.319330,0
6.078,-1.153340,8.876774,8.369495,-0.229074,-0.311999,-0.323606,0
6.100,-1.202992,9.190832,0.702293,0.104458,-0.226020,-0.302073,0
6.120,-0.180060,8.557332,6.656833,0.016188,-0.227394,-0.260687,0
6.141,-1.067797,8.306684,4.144967,0.077885,-0.201433,-0.244193,0
6.162,-2.222932,9.083753,4.052844,0.038026,-0.208916,-0.232434,0
6.183,-1.164706,10.070194,3.619144,0.019548,-0.186619,-0.156381,0
6.201,-1.419542,8.058429,6.470791,-0.023518,-0.129961,-0.090103,0
6.228,-1.136591,6.847062,4.525426,-0.045968,-0.102167,-0.036652,0
6.242,-1.742573,8.345567,3.934997,0.118660,-0.056963,-0.014508,0
6.264,-1.257428,9.980463,2.746362,0.167682,-0.036957,-0.003207,0
6.286,-1.447060,9.959526,4.737191,-0.057574,-0.052993,0.012981,0
6.305,-0.682553,7.511669,4.264010,-0.050854,-0.000764,0.103083,0
6.324,-1.007977,8.199605,3.933202,0.009010,0.056505,0.106290,0
6.342,-1.051047,8.569296,4.957330,-0.016646,0.068417,0.102014,0
6.366,-0.991227,8.857632,4.834100,0.040928,0.093462,0.086285,0
6.384,-0.309871,9.720243,7.735996,0.067501,0.103389,0.094379,0
6.406,-0.610768,6.789036,1.602593,-0.027642,0.056963,0.040928,0
6.425,-0.521037,8.314461,7.750352,-0.228463,-0.016188,0.010232,0
6.447,-0.588634,8.319844,0.940978,0.103083,0.074067,-0.001527,0
6.470,-1.689333,8.508878,6.764510,0.220828,0.023366,-0.074678,0
6.488,-0.610170,8.040483,6.251847,-0.229991,-0.063225,-0.055589,0
6.507,-1.115055,9.896116,4.639085,0.025504,0.012217,-0.065821,0
6.528,-0.908076,7.934600,6.014958,0.070097,0.045357,-0.053145,0
6.549,-0.098106,8.559127,3.929015,-0.054214,-0.012523,-0.092699,0
6.570,-1.358525,8.520842,1.989034,0.103847,0.034514,-0.115759,0
6.588,-0.429512,8.756535,6.656234,-0.013134,0.003054,-0.100335,0
6.610,-0.908674,7.733005,4.500301,0.058643,0.012675,-0.122173,0
6.629,-0.355334,9.050852,4.193422,-0.001833,-0.062308,-0.161268,0
6.648,-1.293321,8.357532,3.227918,0.011912,-0.062155,-0.201585,0
6.673,-0.880559,8.243274,5.528018,0.142790,-0.084452,-0.235947,0
6.689,-0.340977,8.075776,3.760919,-0.037263,-0.116370,-0.220675,0
6.711,-0.507877,8.930014,7.655836,-0.122784,-0.183107,-0.273057,0
6.730,-0.750748,7.759924,2.355136,0.035430,-0.214261,-0.333379,0
6.751,-0.294915,9.136993,7.591230,-0.082467,-0.259465,-0.352011,0
6.775,-0.577268,8.450253,-0.263211,0.185092,-0.235794,-0.382707,0
6.793,-1.405185,8.943773,8.992228,-0.118508,-0.348804,-0.416915,0
6.813,-1.210768,7.651051,2.760719,0.058948,-0.343764,-0.400880,0
6.834,-0.340379,8.207381,8.185248,0.023366,-0.360563,-0.401338,0
6.852,-1.309472,10.162916,2.306083,0.184787,-0.301462,-0.373849,0
6.871,-1.159921,8.455637,4.570889,-0.119271,-0.401338,-0.368962,0
6.893,-2.146960,8.064410,6.330212,-0.047037,-0.395993,-0.331241,0
6.912,-1.033101,7.437491,2.636891,0.112857,-0.344680,-0.288634,0
6.934,-2.115255,9.829117,6.053841,0.085521,-0.293215,-0.257938,0
6.953,-1.261018,8.885149,1.855634,0.082314,-0.282983,-0.154243,0
6.975,-1.564906,8.370692,9.263813,-0.008247,-0.283289,-0.142790,0
6.997,-0.847059,8.738588,5.132006,0.003665,-0.258243,-0.095753,0
7.016,-2.440679,7.699505,4.832903,0.248469,-0.123242,-0.082009,0
7.035,-0.977468,9.502497,5.105685,0.041844,-0.213497,-0.020006,0
7.057,-1.524826,7.776674,2.149353,0.219300,-0.144317,-0.017410,0
7.076,-1.642673,8.308478,6.440880,-0.068722,-0.197462,-0.015272,0
7.095,-1.506282,8.565108,4.370491,-0.034514,-0.162032,0.045051,0
7.118,-1.546362,7.627122,5.236094,0.047953,-0.137750,0.046731,0
7.140,-1.088734,9.319446,2.096113,0.092393,-0.121715,0.040012,0
7.159,-1.627718,8.699107,7.066005,-0.000611,-0.139124,0.040470,0
7.177,-0.034696,7.511669,2.950350,0.065210,-0.098197,0.084757,0
7.200,-1.091127,8.309675,9.205189,-0.046578,-0.126602,0.027336,0
7.219,-1.195813,8.938987,1.829313,0.168446,-0.064599,0.068570,0
7.240,-0.390030,7.716853,4.607978,-0.129656,-0.189215,0.000305,0
7.260,-1.980659,8.389834,4.821537,-0.017868,-0.139583,0.001833,0
7.278,-0.889532,8.577671,5.496912,-0.042302,-0.150731,0.023518,0
7.300,-1.408176,9.114262,5.675177,0.064752,-0.113926,-0.004276,0
7.320,-0.263809,7.695318,4.218546,-0.012981,-0.136986,0.022297,0
7.341,-0.939781,9.478569,3.182454,0.103236,-0.112399,-0.020464,0
