Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
4.0,1.878366,6.69108,7.345517,-0.11217,-0.106214,-0.351934,2
4.1,0.91346,6.598807,7.149873,-0.095051,-0.189063,-0.40424,2
4.2,0.699303,6.972207,7.111947,0.056413,-0.07987,-0.033139,2
4.3,0.360239,6.795975,7.075936,0.100854,0.014447,0.197798,2
4.4,0.327099,7.079285,6.836653,0.11863,0.108978,0.396695,2
4.5,0.474018,6.941459,7.018029,0.19398,0.280998,0.646478,2
4.6,1.4735,6.728139,6.955935,0.189429,0.330508,0.515906,2
4.7,1.467398,6.708877,6.719166,0.020158,0.111941,0.209863,2
4.8,0.598086,7.086105,7.164111,0.065149,0.118446,0.240864,2
4.9,1.199881,6.809854,6.895158,0.175349,0.326019,0.599961,2
5.0,2.028515,6.744888,6.569016,0.206655,0.358089,0.504727,2
5.1,2.226163,6.957012,6.990152,0.045021,0.189582,0.12312,2
5.2,0.641516,7.051768,6.716533,0.0281,0.129442,0.105771,2
5.3,1.306481,6.938887,6.795616,0.15997,0.368733,0.557681,2
5.4,2.330011,6.841798,6.872187,0.165117,0.37504,0.407447,2
5.5,1.910549,6.929136,6.905806,0.0062,0.127151,0.002382,2
5.6,1.359602,6.704211,7.448617,0.038118,0.133016,0.123883,2
5.7,1.275374,6.981778,6.36419,0.141934,0.209496,0.354149,2
5.8,1.315454,6.895756,7.237929,0.154488,0.366397,0.533468,2
5.9,1.934477,6.809375,7.353024,0.22715,0.481911,0.575862,2
6.0,1.89033,6.81452,5.829155,0.204059,0.469266,0.42058,2
6.1,2.505884,6.95103,6.738667,0.124219,0.363953,0.099449,2
6.2,1.650808,6.863453,6.265008,-0.036102,0.216001,-0.070402,2
6.3,1.406262,7.243672,6.315856,-0.073029,0.164323,-0.006475,2
6.4,1.57672,6.726075,6.743273,0.000267,0.313832,0.193873,2
6.5,1.825604,6.982137,6.63446,-0.001558,0.314779,0.165391,2
6.6,1.766621,6.539345,6.675856,-0.076114,0.126021,-0.152686,2
6.7,1.66349,7.017431,7.114579,-0.120554,0.003818,-0.279165,2
6.8,0.745963,6.745128,7.226803,-0.086468,-0.030696,-0.089614,2
6.9,1.08024,7.049973,6.892167,0.176448,0.158336,0.121409,2
7.0,1.636691,6.91107,7.290093,0.068081,0.109956,0.092882,2
7.1,1.267957,6.706005,6.583493,0.04215,-0.00446,-0.054397,2
7.2,1.106322,7.075816,6.681957,0.088178,-0.023366,-0.022724,2
7.3,1.070788,6.846344,7.145806,0.152228,0.053176,0.113102,2
7.4,0.344417,6.793074,7.119694,0.141377,0.123738,0.407523,2
7.5,1.314856,6.510511,7.542775,0.196607,0.298255,0.689483,2
7.6,1.588714,6.651449,7.238049,0.169393,0.369115,0.610712,2
7.7,2.073142,6.532765,7.007262,0.130725,0.343581,0.457935,2
7.8,1.46034,6.74429,6.683154,0.149081,0.336709,0.319268,2
7.9,1.440719,6.935716,6.77779,0.188879,0.415968,0.458942,2
8.0,1.672104,6.838687,7.171409,0.197035,0.520182,0.514623,2
8.1,2.268037,7.138747,6.426763,0.206228,0.555032,0.408149,2
8.2,2.286581,6.814879,6.753862,0.05846,0.408485,0.091844,2
8.3,2.549313,6.59438,6.19765,-0.061575,0.286098,-0.180724,2
8.4,2.091088,6.788438,6.873024,-0.163376,0.068264,-0.537225,2
8.5,1.313899,6.845985,6.510392,-0.241811,-0.210321,-0.738627,2
8.6,0.64355,6.969335,7.171648,-0.106199,-0.133504,-0.355309,2
8.7,1.321137,7.15095,7.193274,-0.013592,-0.002902,-0.031383,2
8.8,1.169372,6.611608,7.031429,-0.015974,-0.040836,-0.086437,2
8.9,1.068635,6.870153,6.94457,0.002566,-0.055711,-0.0832,2
