Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
23.642,-1.303490,9.097511,4.685147,-0.033292,0.288175,0.437074,0
23.662,-0.975673,7.981858,1.353141,0.026573,0.287259,0.409890,0
23.680,-0.596411,11.196017,4.174279,-0.133016,0.237932,0.355371,0
23.702,-0.451645,7.788638,7.165308,-0.263894,0.199447,0.314137,0
23.721,-0.184247,6.217152,4.515256,-0.245568,0.195019,0.296728,0
23.745,-0.637687,10.930414,4.374080,-0.168446,0.184023,0.243277,0
23.762,-0.619143,8.291729,4.772485,-0.258701,0.147829,0.215177,0
23.784,-0.595813,6.994221,3.887739,-0.245720,0.146302,0.187688,0
23.803,-1.067199,7.393822,4.615755,-0.333227,0.136376,0.205556,0
23.825,-0.538983,7.867601,3.510271,-0.258243,0.170889,0.224340,0
23.844,-1.214357,7.888538,3.725027,-0.285274,0.197767,0.232739,0
23.863,-1.031307,8.972486,3.876373,-0.255189,0.230754,0.276874,0
23.885,-0.607179,6.801000,3.670590,-0.329409,0.239917,0.271682,0
23.904,-1.240679,7.825128,5.812166,-0.378583,0.245415,0.294284,0
23.926,-0.244666,8.417352,3.186043,-0.272598,0.275042,0.287717,0
23.945,-1.145564,7.984251,3.989434,-0.344680,0.271071,0.262214,0
23.965,-0.373879,8.118847,4.492525,-0.300240,0.283289,0.288175,0
23.988,0.032303,6.801599,3.868596,-0.350942,0.288175,0.260839,0
24.008,-0.739382,8.613564,4.569693,-0.342084,0.302225,0.256258,0
24.029,-0.366102,7.131210,4.252644,-0.308945,0.303294,0.239154,0
24.048,-0.720240,8.364710,4.786243,-0.318871,0.288023,0.209221,0
24.069,0.142971,7.959126,3.420540,-0.360410,0.259007,0.178983,0
24.088,-0.192024,7.979465,5.532206,-0.251065,0.277180,0.148898,0
24.111,-0.002393,8.679964,4.330411,-0.206167,0.254425,0.108887,0
24.129,-0.521635,8.116454,4.224528,-0.147829,0.247706,0.071471,0
24.149,-0.525823,9.841082,6.323034,-0.348956,0.208458,0.054978,0
24.171,-0.646062,9.798011,9.907482,-0.184939,0.250455,0.057116,0
24.189,-0.674178,10.091131,5.489733,-0.063988,0.269391,0.062308,0
24.210,-0.936192,9.818948,10.258629,-0.190590,0.226020,0.045968,0
24.231,-1.004985,8.733803,7.038488,0.172569,0.325438,0.060170,0
24.250,-0.445663,8.258229,3.905685,0.175929,0.307265,0.058948,0
24.275,-0.334397,9.180662,6.985846,0.335059,0.291993,0.045662,0
24.290,0.111266,7.076175,0.219541,0.300698,0.321468,0.040164,0
24.314,0.066401,7.694719,4.372285,0.181732,0.288939,-0.001985,0
24.336,0.372682,9.345169,6.144769,0.121409,0.265726,-0.030696,0
