Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
10.0,-1.155973,8.628399,4.025565,0.017471,-0.158336,-0.081612,0.0
10.1,-1.747718,8.380502,5.176752,-0.049511,0.043463,0.208519,0.0
10.2,-1.017189,8.428478,4.914738,0.026725,0.171989,0.298224,0.0
10.3,-0.502343,8.231459,5.201099,-0.036003,0.154854,0.258778,0.0
10.4,-0.765942,8.268757,4.660979,-0.001863,0.354332,0.350881,0.0
10.5,-0.447338,8.133443,5.400242,-0.019609,0.387227,0.268475,0.0
10.6,-0.083869,8.335517,4.554857,0.011331,0.211939,-0.019578,0.0
10.7,-0.257109,8.475976,5.092644,-0.003115,0.05568,-0.205159,0.0
10.8,-0.46672,8.627202,4.852883,-0.000764,-0.110567,-0.334235,0.0
10.9,-0.641995,8.619545,4.920601,0.004307,-0.127823,-0.279684,0.0
11.0,-0.527498,8.299864,4.691847,0.034972,-0.037965,-0.206961,0.0
11.1,-0.980698,8.2812,4.559763,-0.00058,-0.146944,-0.298041,0.0
11.2,-0.983689,8.69468,5.257629,-0.020953,-0.258335,-0.314901,0.0
11.3,-1.333042,8.306325,5.001358,0.01799,-0.143584,-0.145477,0.0
11.4,-1.08335,8.330313,4.909773,-0.01741,-0.171958,-0.141224,0.0
11.5,-0.938824,8.185846,4.047579,0.180633,-0.245415,-0.23558,0.0
11.6,-1.405783,8.8014,5.41065,0.006842,-0.239703,-0.16869,0.0
11.7,-1.474816,8.518688,4.901099,0.088576,-0.213314,-0.091691,0.0
11.8,-1.331247,8.229994,5.031149,0.029993,-0.225562,-0.045051,0.0
11.9,-1.286142,8.553742,5.290292,0.032956,-0.188299,0.006903,0.0
12.0,-1.244627,8.270791,4.625685,0.006628,-0.128831,0.090286,0.0
12.1,-1.198684,8.511749,4.659304,0.041783,-0.111514,0.101709,0.0
12.2,-1.288296,8.386245,4.665286,0.01011,0.022205,0.22828,0.0
12.3,-1.057508,8.247581,4.719005,0.03934,0.320276,0.454086,0.0
12.4,-0.466481,8.012845,5.310391,-0.055375,0.166613,0.193614,0.0
12.5,-0.333559,8.982656,4.440002,-0.02361,-0.186253,-0.187261,0.0
12.6,-1.128814,8.29801,4.519144,-0.105451,-0.026916,0.024434,0.0
12.7,-0.929253,8.524909,4.780381,-0.022663,0.21762,0.22376,0.0
12.8,-0.271944,8.284789,5.042036,-0.036469,0.092119,0.029994,0.0
12.9,-0.529891,8.4414,4.459982,0.024099,-0.166216,-0.218628,0.0
13.0,-1.640041,8.571091,4.570052,-0.026909,0.082772,0.104916,0.0
13.1,-0.878286,8.442835,5.105805,-0.05623,0.293276,0.292451,0.0
13.2,-0.093679,8.43793,4.591827,0.041631,0.111574,0.011912,0.0
13.3,-0.681596,8.525388,4.57747,0.023121,-0.010843,-0.132955,0.0
13.4,-0.78329,8.439725,4.782415,-0.002443,-0.00113,-0.108337,0.0
13.5,-0.272423,8.31805,4.682634,-0.020128,-0.121562,-0.218751,0.0
13.6,-0.954377,8.799007,4.855396,0.098074,-0.245201,-0.322903,0.0
13.7,-1.328136,8.628279,4.856233,0.023304,-0.12932,-0.092515,0.0
13.8,-0.740429,8.366504,4.650899,-0.043982,-0.07151,-0.008781,0.0
13.9,-0.913939,8.347242,4.822495,0.024251,-0.118202,-0.085979,0.0
14.0,-1.227518,8.165866,4.954339,-0.152655,-0.136162,-0.010965,0.0
14.1,-1.254796,8.518089,4.848576,0.000367,0.009346,0.111513,0.0
14.2,-0.966461,8.290173,4.731209,0.034239,-0.014936,0.078313,0.0
14.3,-1.325026,8.546803,4.971926,0.005253,-0.01912,0.100182,0.0
14.4,-0.675973,8.610453,4.478407,-0.017012,0.090713,0.206594,0.0
14.5,-0.697747,8.497272,4.396572,-0.054184,0.23503,0.261786,0.0
14.6,-0.56339,8.258468,5.02397,-0.004306,0.149876,0.084757,0.0
14.7,-0.78664,8.492845,4.590391,0.019578,-0.071349,-0.130145,0.0
14.8,-1.629393,8.66142,4.701896,-0.02978,0.031337,0.057513,0.0
14.9,-1.024846,8.45121,4.452325,0.005864,0.108337,0.173608,0.0
15.0,-1.102942,8.225328,5.476722,-0.044975,0.24698,0.29375,0.0
15.1,-0.440997,8.265049,5.290292,-0.037629,0.365297,0.336739,0.0
15.2,-0.222413,7.999206,4.890212,-0.035339,0.372475,0.190712,0.0
15.3,0.152782,8.436614,5.031627,0.058276,0.117744,-0.158764,0.0
15.4,0.312862,8.137391,5.344609,-0.022327,-0.157206,-0.45036,0.0
15.5,-0.826481,8.506245,5.645147,0.024465,-0.46328,-0.681084,0.0
15.6,-1.771885,8.672068,3.965027,0.085613,-0.409646,-0.416091,0.0
15.7,-1.293081,8.778788,4.802874,-0.000855,0.082803,0.170706,0.0
15.8,-0.371127,8.22784,4.464528,0.0354,0.226173,0.145844,0.0
15.9,-0.654676,8.231908,5.152585,0.030604,-0.123547,-0.290313,0.0
16.0,-1.111945,8.508399,4.863891,0.041936,-0.415755,-0.481972,0.0
16.1,-1.402642,8.603394,5.082206,0.058414,-0.304134,-0.280196,0.0
16.2,-1.273699,8.415916,4.888896,0.050946,-0.255494,-0.181946,0.0
16.3,-1.057149,8.389715,4.531288,0.024129,-0.276233,-0.171134,0.0
16.4,-1.267239,8.478488,5.39749,0.056475,-0.197676,-0.097311,0.0
16.5,-1.23685,8.38146,4.857789,0.072693,-0.188085,-0.089492,0.0
16.6,-1.395614,8.334441,4.89404,0.073792,-0.202593,-0.094012,0.0
16.7,-1.586202,8.507681,4.597569,0.039004,-0.182068,-0.031459,0.0
16.8,-1.767698,8.548957,4.238167,0.036133,-0.009743,0.153846,0.0
16.9,-0.777188,8.394261,5.241837,-0.049633,0.122295,0.244102,0.0
17.0,-0.286181,8.237771,5.166104,-0.024557,-0.163559,-0.155435,1.0
17.1,-1.591586,8.615837,4.680959,0.016921,-0.270979,-0.25189,1.0
17.2,-2.19039,8.276893,4.03083,0.073884,-0.043646,0.063805,1.0
17.3,-1.16028,8.427043,4.654279,-0.047312,0.195171,0.299599,1.0
17.4,-1.119991,8.355288,5.181358,-0.075022,0.145615,0.159359,1.0
