Timestamp,yaw,pitch,roll,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
20.9,-8.8523,-8.5006,-24.0764,-0.941456,8.351669,5.125905,0.030207,0.087384,0.033995,0
21.0,-10.4924,-7.7697,-22.7621,-0.797647,8.488419,4.743891,0.06857,0.104213,0.041356,0
21.1,-12.0593,-7.2896,-21.6274,-0.66688,8.292566,5.670631,0.02193,0.017196,-0.045937,0
21.2,-13.1814,-7.2519,-20.4788,-0.629761,8.295318,5.011468,0.012141,-0.096058,-0.145882,0
21.3,-14.6275,-7.4454,-19.6997,-0.825404,8.606146,4.899065,0.072479,-0.115606,-0.121012,0
21.4,-15.56,-8.1525,-19.2145,-1.306601,8.619904,4.515974,-0.005437,-0.043005,0.023824,0
21.5,-16.6965,-7.2393,-19.4795,-1.201915,8.34138,5.431229,-0.07309,0.078435,0.186711,0
21.6,-17.9457,-6.7624,-20.8729,-1.158844,7.908877,4.838527,-0.02813,0.129076,0.203693,0
21.7,-18.8912,-5.5456,-22.5004,-0.36347,8.612247,4.939623,0.048869,0.030146,0.06353,0
21.8,-19.7723,-4.0676,-24.3859,-1.331367,8.242556,4.697948,-0.024068,0.01854,0.118935,0
21.9,-21.2329,-2.2855,-26.3729,-1.435095,8.591549,5.329295,-0.012492,0.241627,0.388968,0
22.0,-21.6861,-1.337,-27.5381,-1.488814,8.31123,5.188596,0.085399,0.447214,0.526382,2
22.1,-20.9731,-1.8408,-27.977,-0.899223,8.425727,5.380142,0.069364,0.465998,0.486584,2
22.2,-19.3274,-3.7129,-27.6815,-0.187717,8.244471,4.807181,0.021472,0.436096,0.390648,2
22.3,-17.8819,-5.4686,-27.2852,0.22014,8.702248,4.305436,0.092852,0.319788,0.141644,2
22.4,-16.0978,-7.3329,-26.8062,-0.100857,7.845826,5.311229,0.000305,-0.069852,-0.217285,2
22.5,-15.1213,-7.7414,-26.9448,-0.802194,8.595617,5.222575,-0.010385,0.03146,0.036316,2
22.6,-14.7582,-8.1577,-27.6297,-0.987638,8.347601,5.420461,-0.021594,0.298713,0.337289,2
22.7,-14.712,-7.6677,-28.8088,-0.575474,8.535796,5.369494,0.023396,0.443702,0.439059,2
22.8,-14.8881,-6.7664,-30.0662,-0.872303,8.122078,4.87071,-0.052412,0.535912,0.493487,2
22.9,-15.509,-6.0458,-31.2141,-0.10672,8.507442,4.747001,0.020922,0.460409,0.34636,2
23.0,-15.5031,-5.4996,-31.7875,-0.312502,8.392945,5.239085,0.053328,0.368107,0.185611,2
23.1,-15.3146,-5.2346,-32.5073,-0.971606,8.669555,4.519085,0.033292,0.431851,0.286954,2
23.2,-15.1495,-5.016,-32.9874,-0.045823,8.256315,4.959723,0.017257,0.476078,0.32776,2
23.3,-15.5673,-4.7856,-32.843,0.008255,8.523234,5.775795,0.045296,0.441289,0.203571,2
23.4,-15.7329,-5.6478,-31.9267,-0.892882,8.372247,4.854678,0.052992,0.5116,0.256869,2
23.5,-15.9058,-6.5277,-30.5955,-0.34995,8.182975,4.966902,0.003635,0.557597,0.29178,2
23.6,-16.6933,-6.5005,-29.6596,0.664457,8.064111,4.360022,-0.038904,0.368962,0.037072,2
23.7,-17.1549,-6.5296,-28.7634,0.112822,8.501699,5.021697,0.01912,0.05959,-0.295842,2
23.8,-16.9773,-6.5319,-27.7998,-0.694038,8.233942,4.316293,-0.044837,-0.036682,-0.22828,2
23.9,-17.2425,-5.7846,-27.626,-0.330329,8.150433,6.011129,-0.075014,0.10403,-0.013866,2
24.0,-17.5443,-4.9109,-28.0319,-0.94325,9.365269,12.632788,0.164628,0.163773,0.049144,2
24.1,-16.6834,-4.8151,-28.3533,-1.572802,8.692886,0.609093,0.452804,0.405004,0.336251,2
24.2,-15.045,-5.7007,-28.7227,-0.290728,6.660063,2.72387,0.240039,0.476474,0.410074,2
24.3,-13.4176,-7.0369,-28.9971,-0.025723,6.386324,0.442552,-0.017532,0.343275,0.276264,2
24.4,-10.7353,-8.2819,-29.0098,0.037926,8.561041,5.691448,-0.43573,0.30305,0.173608,2
24.5,-8.4877,-9.6885,-29.1653,-2.872225,9.982138,8.015597,-0.721523,0.18778,0.102503,2
