Timestamp,yaw,pitch,roll,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
19.0,14.971631951931778,3.087624825419359,-15.174691813196793,-2.2731677571789,11.998126640599477,1.1323407513752028,-0.2893410794837981,-0.47860307276532854,-0.07449715807069876,1
19.1,16.40399339725193,2.4850375219888243,-15.14708796428927,-3.5208509801228507,9.176770947692402,13.420919410798438,-0.27894170924712053,0.05479754927072341,0.38496134849881136,1
19.2,17.05107715318861,1.9265518862967133,-15.568570783842413,1.0271471854131426,6.971124944832792,6.107587627173773,-0.2516731642986295,0.23015025755549962,0.47895723957075714,1
19.3,17.45507653520199,1.772907366433818,-16.019928655061292,-1.0748886009751877,8.9622582937018,5.735790377557411,0.015664233660969567,-0.16587839996030293,-0.27764628948921605,1
19.4,17.88781444541714,1.7857110764223927,-15.761098894577156,-1.706567999732549,8.648999138881099,5.745631881282383,0.23173975159773075,-0.4945792674205741,-0.5418214626103507,1
19.5,17.496472465716458,1.4615536568703849,-15.225619167352125,-2.0779278406182997,12.606003948517708,-2.1530054562441534,0.8563134412213436,-0.24550975953406504,-0.2293375420712395,1
19.6,17.30993140540314,0.6422178343475514,-14.350419919869648,-0.6883276614966811,7.835389980751856,10.569016379947561,-0.39550624856995986,-0.07091415163360598,-0.1320875865605673,1
19.7,16.721362197862852,-0.0049792205511123445,-14.060579506340666,-0.8437830650889101,9.012508834143432,5.779805229078719,-0.23082296726794285,-0.37183907081251016,-0.37411282257285705,1
19.8,16.690652434874675,0.20048983974172768,-13.605727477032225,-1.4764719660840167,9.759622343848427,5.698611109596179,-0.024916980278445647,-0.4569848742764078,-0.49645893605775837,1
19.9,16.370897402680214,1.345507333005685,-12.706505892684024,-2.043131281184512,9.563515844315189,6.048127304459301,0.028760785111101857,-0.4574125212813676,-0.40340532259011336,1
20.0,15.902677266309807,2.1469586082428904,-12.053447745745308,-1.2647842107039085,9.409790243672374,5.995501422803895,0.11989034814502608,-0.4480786206645313,-0.3600082588519368,1
20.1,15.599937102797984,3.4514127758883837,-11.366321557433382,-1.4728498680844762,9.219726544940007,5.6074383862671215,0.13665489452359894,-0.4620652472795349,-0.3514803998634854,1
20.2,15.264930938308723,3.4315975104298753,-11.331379976537786,-1.704073526651473,9.436806711826945,5.961056159766493,0.11559458321714233,-0.43524095123881873,-0.2748431369511864,1
20.3,15.1886752768347,2.8591903805438377,-11.304737021104891,-2.0426558125789267,9.295374462290239,4.63393155320592,0.16339944019659844,-0.31202355196427606,-0.13094205326361114,1
20.4,15.472533086076766,2.409231429516787,-10.792144029366478,-1.3159690513030609,9.949179088627206,6.343515228835077,0.07135309283288627,-0.17779103037099528,0.00403847354387733,1
20.5,14.689122882280412,1.771281498498761,-10.304621621920653,-1.3555163262824235,9.080456470951445,5.778847813229922,0.09982572122293225,-0.2292252185404794,-0.14372052159167256,1
20.6,14.060091487019214,1.4572857535408599,-9.613477151805736,-0.741413383890605,9.64551141228248,5.78267519162308,0.1269107377836079,-0.35740369015152945,-0.3271301705477393,1
20.7,13.056214234743551,0.6414049003800228,-9.128313301070364,-0.9821374809211817,9.181498377990094,5.262705843144938,0.03756242924263925,-0.4706429652094895,-0.4498758886711138,1
20.8,11.542202169586588,0.3581990294422656,-9.077560654819509,-1.9070331078167388,9.743581598149996,5.487151309626772,0.11436391388763283,-0.48656318032116747,-0.4389356016800285,1
20.9,10.210581196771567,0.3506793902426266,-9.433003886479975,-2.286260514814948,9.342214072010751,5.868448455165254,0.09695101488668423,-0.4983987241472748,-0.3334587240074093,1
21.0,9.320931812908007,-0.6398806491909069,-10.580572757043633,-1.8620234033247778,9.159209340133216,6.462708932006098,0.1192883064242486,-0.44580823720901536,-0.2158062383378572,1
21.1,9.13812572376893,-0.8427076740892792,-12.028464515404956,-2.173766032412117,9.203112229957789,4.999577577368922,0.15708657822132346,-0.4189839411682992,-0.1317560627123526,1
21.2,9.445742099647116,-1.3144126087477181,-13.507628988667836,-2.130775332395647,9.534201711805277,5.971580879097169,0.15669379316702708,-0.3384000116564507,0.018504161456602844,1
21.3,9.343445389152718,-1.189322394494263,-15.15066947633107,-1.710368770694522,9.406142207538661,5.8571719701681015,0.16295434097568176,-0.2592164884312302,0.1144576219180068,1
21.4,9.282025863176365,-1.3629854133075485,-16.72539917334341,-1.807988728974822,9.470847145561155,5.162238874076079,0.09238681825138831,-0.19144086202715718,0.19627790499301964,1
21.5,8.723958920225684,-1.8975911137035086,-17.954906051107244,-1.5823456226011428,9.435590699782374,5.697653693747384,0.0031431380436601946,-0.0707177643824013,0.32601522427249346,1
21.6,7.9952245444521965,-2.4420536384557527,-18.406263922326126,-1.3608606331143025,9.475440216125047,4.775132110887088,0.11318470111545473,0.02522658480544808,0.3136896412013682,1
21.7,6.788828855173422,-3.4823042666544683,-18.147259453937508,-0.7346436638695398,9.33603465332929,5.818214970630825,0.03758901513059382,-0.024245566246860133,0.2168905975913928,1
21.8,5.134444123384695,-4.071986243350487,-17.490008317291316,-0.8809549822954856,9.85137762222729,6.065896622712667,0.0048197642033752505,0.14238901640032442,0.30832507226463207,1
21.9,3.854386502614011,-4.636873734036886,-16.339294704447056,-0.7994860671915421,9.064786061326014,5.068742303686818,-0.005081335036476576,0.2731471355026661,0.31697429266180494,1
22.0,2.9090237987347383,-5.2438305575428865,-15.220203222313307,-0.629542271601151,9.504347882213375,6.173609333205229,0.05602933005959287,0.08167782485500728,0.006268366094369088,0
22.1,2.2430576885283013,-5.362315683310173,-14.33286177546961,-1.0866462745308352,9.446262701495723,5.323532597070818,0.01720964559948953,-0.082014619813849,-0.12265494373636325,0
22.2,1.7576151850766861,-5.175848954508312,-14.31530363106957,-0.9619484287938441,10.012398166064134,4.619270980208609,0.038931173667654716,-0.04144872237341729,-0.05228604691843329,0
22.3,1.36357572619461,-4.83126656902215,-15.259599854773091,-0.5404728072008299,9.774244973364887,5.721575379955123,0.016397489602942135,-0.0688961349728624,-0.08727463972064048,0
22.4,1.3812130900729545,-4.944874090984264,-17.19903230238323,-0.8515027296935763,9.936615888980102,4.675075299681854,0.010765569403019488,-0.17439922064925434,-0.16978855751379301,0
22.5,1.6891407135489953,-5.268929893790331,-19.153402275826238,-1.3688175357079768,9.75938636750923,5.055893737295938,0.06634980024169568,-0.09577641055714628,-0.02703202044505429,0
22.6,2.0982238063273067,-5.701817231499282,-20.927298983943484,-2.0525135969673722,9.768572508637014,4.7610530709053345,0.04437270460545115,0.19393608135437945,0.327099583526029,0
22.7,2.07674772207544,-6.6290700382115295,-22.199085174590994,-1.3962507838343954,9.476926076710612,5.55125932646165,-0.040653253119679184,0.38097658417814173,0.509334098841549,0
22.8,2.289952326604841,-7.465579090798403,-22.487615278836387,-0.5228963508352874,9.81531050175213,5.1965481794929484,-0.029783055383419167,0.276258129809133,0.24057876588882912,0
22.9,1.8906216585592617,-7.8162584810410305,-21.671729364924186,-0.13312922430868118,9.318203197229108,4.493277111008909,0.04185819417052299,0.0546571415630864,-0.07684742535179229,0
23.0,1.1384399637475047,-7.686595513220227,-20.40064200589459,-0.5890450520381871,9.6105236859713,6.044847184051315,-0.015192548552098324,-0.00821247435061133,-0.14531795346744517,0
23.1,0.14587137419383867,-7.264682784072911,-19.272640420632463,-1.0930586486270346,10.116411794273917,5.609489175585246,-0.0018335686595758519,-0.046164769494636604,-0.1525197170630378,0
23.2,-0.6604674026443649,-6.194048748837816,-18.678895607264025,-0.6578063490028822,10.617167134930648,6.554154713077234,0.060220466654236075,-0.18978717124832137,-0.22909679261003596,0
23.3,-1.0556481027185693,-5.505493678341138,-18.341884059525984,-0.736306315047734,9.612280524171256,5.273230562475615,0.1065056399738379,-0.24309896837091205,-0.2514578788364938,0
23.4,-1.226419284740659,-4.949853311535376,-18.508293338541268,-1.245783333776749,9.548723853789737,3.8744814249164077,0.33217437541575134,-0.10749265371663393,-0.017328041137936397,0
23.5,-0.7553979199895727,-4.4356725770735705,-19.11505389079332,-1.6493261457069242,9.949718785709198,4.5404361253176715,0.052911920294598375,0.13782071856622644,0.3065470782929568,0
23.6,-0.05737330720426229,-4.864596861690821,-20.01689609370869,-1.2432888606956731,9.702785918303752,3.9629201433216372,-0.01836227248371308,0.26098213829720135,0.4201916774403418,0
23.7,0.7626603639394793,-5.7233599816387875,-21.141840290642453,-0.49403768951968263,9.08275300623339,5.647352801653194,-0.20279543809881354,0.16016022723947837,0.24805186596733558,0
23.8,1.929527608290904,-5.94132790168238,-22.002014658339824,-0.8852302292354749,8.78948522491423,4.43245035708303,-0.250651751635601,0.1790803952679233,0.2390109343566471,0
23.9,2.957785922398397,-5.070878855951189,-22.882105727147685,-0.5901141119300769,8.840006742970251,4.878197127259242,-0.2825042182330317,0.25016248553223236,0.2749339113381975,0
24.0,3.7802058251256794,-4.4569104769752546,-23.233268615148436,-0.3721906701610638,9.04344318697271,5.155267332895469,-0.2712403778331864,0.26241191090176635,0.20375199174964578,0
24.1,4.610510666998575,-2.9640588623550204,-22.831527788801306,-0.4705233350359567,10.506398260608828,6.917887048043657,-0.16326822597540333,0.22583340881873845,0.07000678594800497,0
24.2,4.761050755160211,-1.9058220701247353,-21.940080706202373,-0.518145635289713,9.725344804701624,6.491277169833232,0.13613089524810743,0.27020407982690225,0.04951348140211389,0
24.3,4.460385575634076,-1.8997250653682711,-20.493324549220162,0.04073445755197177,9.24174573425589,6.826441266972521,0.13251607209557598,0.228972851745707,-0.07220609147678643,0
24.4,3.696895218100322,-2.10224724002882,-18.969958976124353,-0.2892973344955032,9.313745615472412,3.1777717397493532,0.2784442958595835,0.027412540096894745,-0.38460022430700613,0
24.5,2.8386818416199286,-2.833481343820748,-17.677295190891723,-0.7192053272877768,11.502505196662021,4.729204712670215,0.20572931947599266,-0.3160880339062649,-0.626835622758789,0
24.6,1.7195392289393185,-4.228577648845674,-16.789080204525632,-1.0394984502550948,9.504347882213375,4.537154862408672,0.03441929119897906,-0.29215081399774484,-0.42278269418263886,0
24.7,1.0513943855479098,-5.232652715489369,-16.030411129329973,-1.5394740378929608,9.4043864984121,6.317816953552305,0.0455253314896747,-0.10583896293779813,-0.13437766647635996,0
24.8,0.502561121333538,-6.0522933882500265,-15.65312940960976,-1.2802225472856716,9.42410915244604,4.509577172959707,-0.0352305895862376,-0.14046276948313446,-0.07971076525512286,0
24.9,0.4374066241829472,-6.393115954136369,-15.817704255628025,-1.036292263206995,9.926619073155939,5.957228781373336,-0.0017023544383807602,-0.18591907655753728,-0.12717590288076733,0
25.0,0.6633723802243274,-6.549504126139673,-15.621157863090287,-0.5148203329333247,9.301182415825307,5.454618593284935,0.07502023015203797,-0.20164382211544601,-0.16035591468958893,0
25.1,0.9990010399092976,-6.1848016249571796,-15.405306247107735,-1.4713063322145705,9.633083701442569,5.565064166200313,0.020221569421954633,-0.2038582260273943,-0.12226323252284765,0
25.2,1.0716254794083637,-6.240385984986943,-15.490214288684038,-1.8990771978506338,9.569593646391253,5.047828822645999,0.05893662554881744,-0.15320958686272895,0.027182982197366343,0
25.3,1.5446180789458532,-6.949569254909659,-15.800233465180224,-1.385681285478926,9.982679825279426,5.409237310552218,0.07952525174640279,0.0566191786802623,0.26902765611375346,0
25.4,2.1975117900424586,-6.954040391731065,-16.517496767014602,-1.152793983106166,9.18325521619005,5.013656617350676,0.06393991814000805,0.1469022523882903,0.2869279705611081,0
25.5,2.910268789126151,-6.23723586586277,-17.477167286312188,-0.6753828053684247,9.333872477781146,3.9071500988787777,-0.0835594458411852,-0.009137513365631582,0.08977586875404604,0
25.6,3.4657420020947227,-5.76065332739916,-18.588571620648903,-0.9077946391355999,10.113709921643778,6.254529252444677,-0.008958586631398199,-0.0027751170450607513,-0.008709407762473783,0
25.7,4.24375724752829,-5.3038860543940585,-19.142483031796363,-1.460499595870093,9.642268713496959,5.035117356376666,-0.057862898719168714,0.04092288174285519,0.0885405477481984,0
25.8,4.449180662111363,-5.428163334679985,-19.969550251595155,-1.4653684340963868,9.113146532907285,5.400626280418121,-0.07753474058696613,0.14084820240605955,0.21261236126443164,0
25.9,4.225082391657102,-5.469216500040177,-20.64898929211005,-0.6335792879245632,9.5634130986364,4.625764955965834,0.0013421585370609018,0.08097028013220907,0.10849117932826183,0
26.0,4.0489162512722245,-4.909003379667067,-20.840032385656727,-0.4250391545659796,9.66671879782859,5.76203476832434,-0.07069787933619967,-0.03080434981863566,-0.044240673530508604,0
26.1,3.688699031356856,-4.240263574628896,-20.747524550235635,-0.9732306337439065,9.755468482834523,5.90132163680893,0.004322350815838303,-0.04481942505414088,-0.07241724059439937,0
26.2,2.8662791286295737,-4.153279640103342,-20.311890390419773,-1.0579057358959498,9.495567078433782,4.567363731690305,-0.034366977032358796,-0.006755170822980222,0.00024074946120353493,0
26.3,2.7350363915348326,-4.4213446158958805,-19.954787433666766,-1.2049297609164886,9.627679956182298,5.700524798792758,0.059906581654514485,0.028617476829753463,0.0404429494478348,0
26.4,2.6358521570189652,-4.507312382962024,-19.707488394878176,-0.7904601047059784,10.136539785656042,6.029810728220765,0.04209403672495862,-0.03604623757041708,-0.00042131155710618617,0
26.5,2.8787290325436996,-4.296457635134308,-19.433459046704453,-0.697828099960261,9.11800945201217,4.0018771428589135,0.01658101799075749,-0.03240206105390377,0.022812984805274307,0
26.6,2.98413821901663,-4.9939549792738,-19.46586736298512,-0.7379689662259282,9.754928785752533,6.593794928220215,-0.014380392555550929,0.024105158539223133,0.08260370550204402,0
26.7,3.49219804791224,-5.975267894826697,-19.707663102782654,-1.2289185913782306,9.322390930444811,5.449424783680369,0.0558200733931118,0.14869635087476313,0.16797997652040744,0
26.8,3.9303309164901776,-6.7012179278296875,-20.242094582580815,-0.8401014094352254,9.664287902812843,4.519522644276852,0.03392187781144211,0.11618233073372394,0.16080781326840543,0
26.9,4.1540141901473016,-7.769718011400021,-20.74691307256996,-0.5187392265760175,9.004538705060218,5.8523871759261485,-0.26961692344938043,0.10553061659945803,0.10270431215629981,0
27.0,4.963984188960459,-7.8950114591453575,-20.963288812265947,-0.21525128835307353,9.922061003867238,5.060096998522334,-0.05435356150916667,0.0975071879205671,0.031681247745017634,0
27.1,5.261951889305198,-7.174345496931302,-21.020680358886967,-0.3609084652110014,10.028742632505358,5.98306301427664,0.06590470102077899,0.059814601150798515,-0.09703880639305926,0
27.2,5.329388868840046,-6.654372607950855,-20.812777952558164,-0.5075761369342436,9.600663488027726,3.377202146554118,-0.02548643284624657,0.04655662629961046,-0.10415078227976039,0
27.3,5.6972835295024575,-6.165392826482435,-20.408591215548338,-1.1666887838180235,9.590531183396367,6.230198550874325,0.007989488134990006,0.07565130579584262,-0.07763084777882347,0
27.4,5.634619013134692,-5.809734215688696,-20.14023987427015,-0.9408094320829055,9.226617279859237,5.375885420984145,-0.020221569421954633,0.00871720794015611,-0.1075863954925092,0
27.5,5.385517185652895,-5.464745363218769,-20.088526334544667,-0.8720481351182104,9.709270186801398,4.999167419505296,0.013306665725902205,-0.11234176696600595,-0.2354855334350068,0
27.6,4.867186186028132,-5.196680387426231,-20.39898228080205,-1.1312986330979307,9.827468364051045,5.6917766685371145,0.027713644169407695,-0.19205755470383734,-0.2366004797102527,0
27.7,4.558221070559248,-5.17371500284355,-20.560674446396426,-1.1628890054836194,9.257280655074126,5.548935479401446,0.04081019561953998,-0.1666630312676862,-0.13443785384166085,0
27.8,4.2288173628313395,-5.4198307615128165,-20.6914433128982,-1.5023021206863854,9.771273252193756,4.542212714392703,0.06443733152754498,-0.11674304386683641,0.0015974318757726355,0
27.9,3.7588334900730973,-5.560366721149314,-20.861084688146324,-1.0995901380315227,9.951205775368157,5.0794052656400535,-0.02760901583616716,0.06432783713876439,0.2230997629985807,0
28.0,3.6449168692588474,-4.75037963925306,-20.7537266808446,-1.354447266390534,9.062760503658456,5.788963517197987,-0.022998508299272972,0.12206844208525161,0.21318463457384987,0
28.1,3.498008003072165,-3.608410648367334,-20.47157341511265,-0.5189774571925946,9.410600918368752,5.746452197009632,-0.03481207625327548,-0.05810493082839501,0.027243169562667226,0
28.2,3.9177772633767676,-2.6804465244334987,-20.305688259810804,-0.8762936032311276,9.554971016874793,5.194224332432746,0.050456584900601335,0.0684620640858539,0.12043195793270929,0
28.3,4.311297976262422,-1.9657759502299657,-20.224711146085255,-0.3337134477011598,9.324686336653363,6.008624189437867,0.03586007480425849,0.14479980756347743,0.11629580325498298,0
28.4,5.049577278370072,-0.9569248965270398,-20.328050871583986,-0.5321595513098591,9.56486621609356,5.093757363363887,-0.015376076939913679,-0.04058700448144902,-0.12810930038199086,0
28.5,5.3862434300478865,-0.4053491995589213,-20.480134102432075,-1.3302202053122152,9.767491985399639,5.173858109377098,0.03916015534777949,-0.00894204381186242,-0.042883991115939504,0
28.6,5.793147789641226,-0.11391237219993754,-20.420296645148362,-0.5067453076589311,9.860834740969462,5.406094290265778,-0.008408001467952128,0.1365598022898,0.10035404487520629,0
28.7,6.292388936597663,0.026013886960913477,-20.13595953061044,-0.49320686024437005,9.453556515616357,5.3419862734309005,-0.030411682992151204,0.08431253419243104,-0.052859306905971216,0
28.8,6.613077711585683,-0.26684557484124527,-20.006238911535533,-0.5952201881453787,9.44896457412586,6.32437833686929,0.016633332157377754,-0.09961697432486429,-0.25546576535866083,0
28.9,6.65779361647725,0.21563073488694687,-19.979246540293683,-1.0297597811749382,9.37048042441169,5.0470096494197625,0.0051602350910514025,-0.18541526066542804,-0.2706546883331167,0
29.0,6.485258698067326,0.5171276200940964,-19.891019048532304,-1.5053901850537657,9.917568420835348,4.769117985555273,-0.004636235815559895,-0.15822663874280407,-0.16418225243773363,0
29.1,6.1510825271723375,0.6247397540456877,-19.87188853299196,-1.4618058937509908,9.532040665330525,4.9383406655794175,0.029599526995603812,-0.10648410423497989,-0.019889457536642854,0
29.2,5.879985869442252,0.09643429189807379,-20.047207915135623,-0.8434267117916135,9.512182522489393,6.000969432651552,-0.028551528444620795,-0.025590910687355858,0.08398998826020372,0
29.3,5.159240182013662,-0.5511692299843542,-20.044936712377407,-1.2796289559993672,9.534876897694463,5.271591073522129,0.03211403743053196,-0.025114625718312692,0.050508052946758,0
29.4,4.36265382990819,-1.6921220534106687,-19.566673823868918,-1.2166864418445669,9.756245285329106,4.906319789691353,-0.005828312727070855,-0.046739248089282114,0.06253269919137883,0
29.5,3.5563150530699867,-3.040779505540527,-18.843907223043484,-0.7976655882298657,9.316266836359622,5.797939005155194,0.013075111217910867,-0.003246813526926236,0.09015771318636477,0
29.6,3.03767280584737,-4.504467114075674,-17.80858818110693,-0.7688168531899515,9.66675267003039,6.298338453783667,-0.011460232926993502,0.08254688432645985,0.14130217352032065,0
29.7,2.9268686610116514,-5.3504265240350675,-16.953305634734942,-0.7150482030285068,9.421271791008708,4.723053487216853,0.004348079094504007,0.06623389471237258,0.06141775291613294,0
29.8,3.3758951955144494,-5.176661888475841,-16.499676560757848,-0.58037544284992,9.637675642933068,5.74836588620621,-0.00793717396836974,0.0036441765165133077,-0.041377333627178034,0
29.9,4.536329989510243,-3.5810757437091865,-16.66966735181493,-0.406037285011251,9.714538443254476,5.0021744821712035,0.0573131711650115,0.006558783571775526,-0.07657608886887847,0
30.0,6.560165619950649,-0.1616722427922396,-17.68472027683204,-0.767064865530541,9.709135827067596,4.478787913163529,-0.00031388499972159105,-0.05681556593146699,-0.1542375236694122,0
30.1,5.039721104438056,-3.1491029567137057,-18.633558906051984,-1.0974530108753124,9.839896074890955,5.405273974538528,-0.03627858813722062,-0.07385720730936982,-0.13389616755395287,0
30.2,7.097482723044454,0.9002227522919238,-18.114327013943406,-1.3931627194670153,9.54581874794881,5.503417096547183,-0.015061334330903231,-0.014323421573845306,-0.012897856380543478,0
30.3,8.11090490165428,3.1894448048523096,-18.18534577711371,-1.203386225046583,9.649833505231983,5.072570824580988,0.015376076939913679,-0.0671864646504589,-0.04294417848124039,0
30.4,8.303670913924659,4.102979350862514,-18.662997187956528,-1.2383009071610906,9.719941059441354,4.823384498665179,0.02585348962187728,-0.20108310898233356,-0.10330717248742834,0
30.5,7.899360284313429,4.0252425402175955,-19.363488530961018,-1.0662189917869205,9.661450541375512,5.718157016924577,0.09099834881272914,-0.15634811209226196,0.01202464624462082,0
30.6,7.121656286477715,3.340548906066678,-20.10311444456858,-0.9744188089440846,9.564089413598978,4.54631315052794,0.004322350815838303,-0.0780620969589956,0.14917487823730016,0
30.7,6.287616473430581,2.549970622645167,-20.456373827423068,-0.7203925098603857,9.541091317651116,4.683140214331794,0.02564423295539622,0.04498736368484397,0.22834297052659538,0
30.8,5.72975702887847,2.427014360056474,-20.434360631458844,-0.4200512010313972,9.332522106002774,6.302644540101221,0.012992780726180615,0.11290248009911842,0.1871767860170303,0
30.9,5.401805809940543,2.1513281283183563,-20.1029397366641,-0.5237271801105999,9.47517036758405,6.207234280515382,-0.010215841848862275,0.06160869963727132,0.10580938819895361,0
31.0,5.3038665658160875,2.9435322796749244,-19.610350799988414,-0.6150538796029889,9.580805345186594,5.217324560412223,-0.03973646878989126,-0.03254246876154077,0.03622391380805483,0
31.1,5.412284479068266,4.313021164722701,-18.834036226440478,-0.32266848074010535,9.751955935508008,6.041019805658157,-0.0328996075391248,0.02497421801067569,0.056384707827611506,0
31.2,5.0707421150240855,5.894279348311665,-18.093886189119484,-0.17374456655236442,9.512723348644778,5.270360599931253,0.017105017266249002,0.07455832815011929,0.07079020837503613,0
31.3,4.628666776873342,7.289172419844708,-17.5802449499542,0.21400355549875114,9.303884288455443,4.971282397283867,0.037850585963695144,0.09754297812055301,0.001386282758159699,0
31.4,3.8992061567048637,8.85112342170487,-17.604179932867684,-0.20094057668977514,9.950529460405578,5.565065308701325,0.017811687320267007,0.0834719233414801,-0.1259090081750897,0
31.5,3.1529381662523166,10.19815500589967,-17.44283718308226,-1.6245054933423007,9.288079519096211,6.425938679407479,-0.01912211431364021,0.005241887751781419,-0.1349203394421876,0
31.6,1.5043633896235138,11.29023017452833,-16.778510376304716,-1.384018634300732,9.422757651594276,4.899793823905766,0.002278667880492534,0.09188078494329613,0.06889183967275908,0
31.7,0.11993407437274359,12.675774505434797,-15.844609272917635,-0.9620675441021326,9.71008086149778,5.7155601121222945,-0.058622740549095845,0.09796236584859294,0.06220117534316412,0
31.8,-1.2218543199721463,13.92870898288817,-14.776969268652653,0.1768326309197447,9.456258388246493,5.855941496577226,-0.04329897777580243,-0.030607962567430966,-0.15152514551839372,0
31.9,-2.2914048153948228,14.597448787926337,-13.715269333139922,-0.4741454330354973,9.746452831789126,4.139830712661469,0.07684693793730298,-0.14473740413786096,-0.28486383993472364,0
32.0,-3.460658291329788,14.269734782266394,-12.7138436246721,-1.0447236417786854,9.71062055857977,6.461068300551599,-0.011316154566465559,-0.12338533790524571,-0.14067661959243932,0
32.1,-4.467025524388277,13.059580954854212,-11.7884158546522,-0.9376032450348057,9.168665329801993,5.5049206278801375,0.007832545635129211,-0.03167340929008822,-0.006901813447207897,0
32.2,-4.999881411912854,11.542341321208122,-11.355577021307987,-0.8220504770916669,9.48057298377093,6.026256407569687,0.06556423013310284,-0.03713921521614041,-0.017841113760173437,0
32.3,-5.0520672591528974,9.654607031860895,-11.581911111559219,-0.7021033469002502,9.854484832205618,4.940527412518076,-0.005055606757810873,-0.07654789619036126,-0.028509077590225158,0
32.4,-4.607501940219327,7.571463740068996,-12.351761492641472,-0.8811922202844936,9.410735278102553,5.591035499225163,0.00047082749958238663,-0.05255561443570905,0.0035263875997599745,0
32.5,-3.585572327268182,6.07739272449747,-13.421061221998993,-0.911119941491988,9.559867808181478,4.958023673029361,0.019828784367658215,0.0001404077076370023,0.051533211513112395,0
32.6,-2.155597113531569,4.587183145271704,-14.56705772142235,-0.08372515756844222,9.721022711752124,6.0563293192307865,0.07098603605725556,0.04557560774102252,0.026700496596839585,0
32.7,-0.18322108593621556,3.8365402430050324,-15.870466042780375,-1.0076708398803984,9.371696436456261,5.7094100291699466,-0.04591811654397112,0.011687794538986022,-0.051562811856703,0
32.8,1.8104235275124358,3.3144334023598234,-17.39278336844932,-1.6769966318223508,9.444776840910158,5.325583386388942,-0.014590506831320845,-0.023320527231839885,-0.021034990833599023,0
32.9,3.75582476329385,2.784095605293388,-18.474662066929255,-1.5288747607104194,9.697315557713274,5.512199501833213,0.00877505824358284,-0.03692906250340267,0.03929050940404084,0
33.0,4.5348775007202615,1.9954480400447576,-18.93449327151532,-0.6145784109974037,9.666448949287595,5.854985223229444,-0.020483997864344815,-0.01863935261317094,0.09932888630885188,0
33.1,4.381743682576516,1.2778305802089336,-18.37831065760965,-0.4698106284413636,9.716159792647236,4.7706215168882276,0.054195761400017015,0.013790239363798912,0.051804547996026226,0
33.2,3.433268502718712,1.6394845790131953,-17.223578762962386,-0.8349953332199235,9.634703921761936,5.600330887465978,-0.027634744114832868,0.023852791744450746,0.009703979307117893,0
33.3,-0.20853589056160435,2.2659518177398814,-15.66160274297694,-0.4550849984541935,9.352514608577707,5.5779138750922055,0.03630517402517518,-0.025870808405194325,-0.04387856266058361,0
33.4,-4.572227212462638,2.832668409853219,-13.736933113295194,-0.5712313576836369,9.859213391576702,6.997166335828606,0.04033936811995759,-0.03245804059747146,-0.05445673878174385,0
33.5,-8.26912243056296,4.465547900380245,-12.319964654026478,-0.8814304509010708,9.813419303818373,4.6261408387990715,0.09016046453751604,-0.02573131839499286,-0.04252188024601451,0
33.6,-10.236414747393379,6.014187108522125,-11.569070080580087,-0.7658776829579319,9.234316431328063,4.342372149724314,0.09298885997216579,-0.019816758422963578,-0.031613166954759256,0
33.7,-11.008723786866307,7.407352695374171,-11.560509393260666,-0.9583858884484479,9.754928785752533,5.114396644161614,0.11525496993875506,0.0023263629990836654,0.03067878277541603,0
33.8,-10.208921209583018,8.038799154651969,-12.488907197656692,-0.5808509114555052,9.519477465683421,4.353169926797069,0.0013884694386591693,0.0009810185585879443,0.026700496596839585,0
33.9,-8.111942393647125,7.738318436904231,-13.563535518100792,-0.5056762477670416,9.358998877075356,6.895879051032497,-0.052676077740162745,0.023656404493246047,0.027483919023870762,0
34.0,-5.508667485203454,6.673273322695894,-14.982600472223243,-0.8808358669871971,9.22729133667503,4.955153710485001,0.021112625473076855,0.03035559577265858,-0.03462648193228219,0
34.1,-2.867109122223849,4.714407311189921,-16.037050029700136,-0.6862788781941184,9.443189363719197,5.944653272724534,0.028453760985691117,-0.10998053146437192,-0.16880089271598672,0
34.2,-0.833521067050711,2.605758216166813,-16.925002954209507,-0.9447283257255982,9.644159911430714,4.740959905591764,-0.025199133734479535,-0.20021404951088098,-0.17650882218697855,0
34.3,-0.8452447265698461,0.17691475468339984,-17.61221649647367,-1.2305822351839937,9.569998983739442,6.062206344441056,-0.08591701377625255,-0.1432865244922786,0.012898843058663165,0
34.4,-0.9045892685605116,-1.9764457085537779,-18.0211203469044,-1.2567081928019457,9.730613061154703,4.896103545634155,-0.006155919475414155,-0.018471413982467856,0.16330904230181098,0
34.5,-0.5793355288039794,-3.542969463981286,-18.519125228618904,-0.8953252516129283,9.235396954565438,5.1031887092252335,0.005239135145626229,-0.022199100965614938,0.15866770842680514,0
34.6,-0.1829098383383624,-4.45650400999149,-19.13759121047098,-0.8409332313381069,9.81733718849308,5.616733774507935,-0.01110604029069564,-0.013958177994501993,0.18386154753488326,0
34.7,0.02718229021250763,-5.7379927930543015,-19.555667225886804,-0.43394600174325476,9.17839116801177,5.909386551458869,-0.0026457246561232472,0.11775159334849046,0.27469316187699394,0
34.8,0.26227797579091333,-6.5122107803793,-19.968327296263812,-0.29867865765079443,9.15191552601258,6.388212153461076,-0.07578007198196511,0.21938658433409833,0.2845777032800145,0
34.9,0.34102361804775794,-7.287140084925888,-20.31983960007352,-0.3303881453447715,9.746958656669321,4.913326748403362,0.004845492482040955,0.16764404982627415,0.08414095001251577,0
